"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip","team"
"62",128,83221,2020,"Alea White",77.2,51,31,5,91,5,"1.892",0.175,1.12,"2.284","UCF"
"63",700,22029,2020,"Erin Edmoundson",77.2,51,14,10,93,4,"1.445",0.175,0.968,"1.600","Texas Tech"
"64",772,672,2020,"Kelsey Aikey",77.2,61,33,0,116,4,"1.894",0.203,1.211,"1.356","Western Ky."
"65",316,83510,2020,"Skylar Whitty",77.1,61,35,10,70,2,"2.261",0.199,1.37,"2.671","Jacksonville"
"66",439,37644,2020,"Alyssa Irons",77,65,29,9,57,2,"2.542",0.22,1.336,"2.737","Monmouth"
"67",299,18254,2020,"Morgan Day",76.3,64,26,3,123,11,"2.826",0.212,1.211,"2.192","Illinois St."
"68",414,80620,2020,"Courtney Vierstra",76.3,47,37,8,140,5,"2.188",0.166,1.198,"1.358","Miami (OH)"
"69",1012,4098,2020,"Deanna Barrera",76.2,84,37,2,57,6,"3.111",0.266,1.608,"3.459","Chadron St."
"70",93,57270,2020,"Kendra O'cull",76.1,88,40,5,47,4,"4.404",0.28,1.743,"3.619","CSUSB"
"71",169,52858,2020,"Kiele Miller",76.1,66,40,9,93,6,"2.752",0.221,1.507,"2.911","Creighton"
"72",230,80320,2020,"Tina Velazquez",76.1,71,34,5,68,2,"2.388",0.224,1.444,"2.492","Florida Tech"
"73",107,66647,2020,"Chloe Romero",76,83,29,9,49,13,"4.605",0.267,1.592,"4.834","California"
"74",521,21858,2020,"Carrie Eberle",76,37,30,7,68,1,"0.461",0.14,0.974,"2.242","Oklahoma St."
"75",30092,28497,2020,"Kyra Gipson",76,58,21,5,60,1,"1.474",0.204,1.105,"2.018","Flagler"
"76",704,40507,2020,"Isabella Kelly",75.3,130,24,7,21,8,"6.557",0.364,2.124,"4.445","UTEP"
"77",355,40293,2020,"Karlie Keeney",75.1,82,21,2,45,5,"3.072",0.263,1.396,"2.985","Liberty"
"78",20794,38114,2020,"Allyson Jameston",75.1,76,18,7,40,5,"3.714",0.251,1.34,"3.196","Lynn"
"79",257,2790,2020,"Mary wilson Avant",75,40,35,8,120,4,"1.398",0.147,1.105,"1.614","Georgia"
"80",251,19899,2020,"London Diller",74.2,59,40,4,78,10,"3.003",0.206,1.381,"3.821","Georgetown"
"81",441,35951,2020,"Michaela Hood",74.2,66,31,7,71,6,"2.161",0.222,1.396,"3.071","Montana"
"82",671,22484,2020,"Summer Ellyson",74.2,48,13,2,80,7,"1.874",0.173,0.843,"2.079","Louisiana"
"83",101,38052,2020,"Kenedee Jamerson",74.1,89,14,8,29,6,"2.634",0.276,1.492,"3.556","CSUN"
"84",249,82409,2020,"Faith Weber",74.1,84,36,6,59,4,"4.422",0.271,1.694,"3.206","George Washington"
"85",115,3812,2020,"Georgeanna Barefoot",73.2,68,27,5,83,1,"2.378",0.231,1.359,"1.626","Campbell"
"86",458,58634,2020,"Carson Pace",73.2,81,30,13,57,7,"4.000",0.268,1.687,"3.842","Charlotte"
"87",28,52421,2020,"Cielo Meza",73.1,56,15,7,91,6,"2.003",0.202,1.063,"1.882","Arizona St."
"88",98,30192,2020,"Abby Greer",73.1,82,38,1,41,5,"3.529",0.27,1.649,"3.762","Cal St. East Bay"
"89",112,81718,2020,"Robyn Wampler",73.1,51,13,9,57,5,"1.144",0.183,0.995,"2.632","UC San Diego"
"90",418,75161,2020,"Alex Storako",72.3,49,34,4,141,8,"2.497",0.178,1.193,"1.522","Michigan"
"91",184,55268,2020,"Liz Murphy",72.2,98,35,8,61,6,"5.585",0.293,1.939,"3.569","Detroit Mercy"
"92",367,65992,2020,"Taylor Roby",72.2,63,26,7,44,2,"2.028",0.216,1.324,"2.910","Louisville"
"93",483,17582,2020,"Emily Danehower",72.2,90,31,4,41,7,"4.140",0.283,1.719,"3.968","Nicholls"
"94",51,66123,2020,"Gia Rodoni",72.1,38,13,6,97,5,"1.160",0.144,0.787,"1.406","Baylor"
"95",208,21552,2020,"Kensley Durrance",72.1,81,37,7,54,4,"3.006",0.269,1.731,"3.453","Eckerd"
"96",493,80047,2020,"Paige Vargas",72,87,20,8,38,5,"4.078",0.279,1.595,"3.412","North Dakota St."
"97",646,32290,2020,"Jenna Hardy",72,87,38,4,39,3,"3.495",0.272,1.789,"3.607","South Alabama"
"98",676,42667,2020,"Ashley Kriesel",72,30,31,4,116,0,"0.875",0.12,0.903,"0.636","SFA"
"99",312,70895,2020,"Lauren Shaw",71.3,65,15,1,61,4,"1.755",0.229,1.128,"2.094","Iowa"
"100",418,4754,2020,"Meghan Beaubien",71.3,43,20,7,90,8,"1.560",0.163,0.975,"2.470","Michigan"
"101",361,79656,2020,"Elena Valenzuela",71.2,69,29,4,32,3,"2.933",0.235,1.425,"3.434","LIU"
"102",416,43213,2020,"Sarah Ladd",71.2,102,23,6,69,6,"4.008",0.3,1.83,"2.777","Michigan St."
"103",671,41636,2020,"Megan Kleist",71.2,50,20,5,70,8,"2.350",0.181,1.049,"2.945","Louisiana"
"104",8746,46246,2020,"Lindsey Longuet",71.2,37,26,13,79,2,"1.273",0.157,1.063,"2.190","Southwestern (TX)"
"105",2,8088,2020,"Samantha Bradley",71.1,80,24,8,30,9,"4.025",0.269,1.571,"4.546","Abilene Christian"
"106",9754,16462,2020,"Braelyne Crenshaw",71.1,88,23,8,44,14,"4.418",0.285,1.669,"5.023","UC-Colo. Springs"
"107",24639,25464,2020,"Savannah Foster",71.1,58,30,10,65,0,"2.255",0.211,1.373,"2.260","Nova Southeastern"
"108",26172,46132,2020,"Jenika Lombrana",71.1,60,28,5,43,3,"2.941",0.22,1.303,"3.128","A&M-Corpus Christi"
"109",30220,2751,2020,"Paige Austin",71.1,45,22,12,69,1,"1.081",0.174,1.11,"2.077","Biola"
"110",181,10264,2020,"Olivia Burns",71,70,37,5,46,11,"4.135",0.244,1.575,"4.889","Delta St."
"111",316,6165,2020,"Alyssa Bilodeau",71,48,21,7,111,2,"1.871",0.183,1.069,"0.825","Jacksonville"
"112",584,71087,2020,"Ali Shenefield",71,51,19,8,74,2,"1.378",0.188,1.097,"1.823","Rollins"
"113",1267,62345,2020,"Kayla Preisler",71,154,24,4,22,9,"8.282",0.435,2.563,"4.611","Northland"
"114",31,75184,2020,"Autumn Storms",70.3,62,12,2,61,4,"1.186",0.221,1.073,"2.005","Arkansas"
"115",28755,52240,2020,"Marissa Mesiemore",70.2,65,21,7,59,1,"2.681",0.226,1.319,"2.102","FGCU"
"116",361,85173,2020,"Tallie Woodson",70.1,101,16,10,30,1,"3.878",0.328,1.804,"2.840","LIU"
"117",28755,44343,2020,"Sarah Lawton",70.1,60,15,6,80,5,"2.188",0.222,1.151,"1.945","FGCU"
"118",29,46385,2020,"Mariah Lopez",69.2,45,22,4,93,4,"1.408",0.174,1.02,"1.595","Arizona"
"119",233,4618,2020,"Kristen Beacham",69.2,78,13,4,34,5,"2.619",0.271,1.367,"3.091","Fla. Southern"
"120",9013,35005,2020,"Kaili Hinds",69.2,75,29,6,42,5,"2.917",0.26,1.58,"3.636","Missouri Western"
"121",30177,25689,2020,"Taylor Franco",69.2,61,13,0,60,3,"2.216",0.219,1.065,"1.796","Lubbock Christian"
"122",107,60248,2020,"Alexandra Perez",69.1,82,31,10,37,8,"4.141",0.275,1.775,"4.608","California"
"123",433,37970,2020,"Molly Jacobsen",69,74,22,6,64,4,"3.546",0.257,1.476,"2.516","Ole Miss"
"124",301,71587,2020,"Sydney Sickels",68.3,55,17,3,82,11,"2.442",0.205,1.09,"2.967","Illinois"
"125",650,45772,2020,"Sarah Lisko",68.3,88,16,8,23,8,"4.165",0.285,1.626,"4.287","South Dakota"
"126",49,39036,2020,"Sarah Johnson",68.2,70,21,2,20,3,"2.146",0.246,1.358,"3.393","Barry"
"127",436,77777,2020,"Andee Tiffee",68.2,61,31,3,97,3,"2.445",0.22,1.383,"1.629","Mo.-St. Louis"
"128",522,67960,2020,"Shannon Saile",68.2,52,30,7,89,5,"1.837",0.201,1.297,"2.371","Oklahoma"
"129",630,31312,2020,"Shannon Haddad",68.2,47,15,6,79,2,"1.022",0.185,0.993,"1.393","San Jose St."
"130",47,39230,2020,"Deborah Jones",68.1,55,27,2,55,3,"1.642",0.212,1.232,"2.635","Ball St."
"131",231,55172,2020,"Allison Muraskin",68.1,52,22,4,43,6,"1.437",0.2,1.144,"3.426","FIU"
"132",314,58568,2020,"Kayla Owens",68.1,90,12,5,59,5,"3.070",0.305,1.564,"2.371","Jackson St."
"133",483,53872,2020,"Jordan Moon",68.1,35,21,2,50,7,"1.637",0.143,0.848,"3.277","Nicholls"
"134",579,80146,2020,"Dana Vatakis",68.1,59,17,10,46,1,"2.665",0.211,1.259,"2.429","Robert Morris"
"135",584,85276,2020,"Ashley Worrell",68.1,47,20,3,63,0,"0.616",0.187,1.026,"1.564","Rollins"
"136",659,32390,2020,"Sarah Harness",68.1,63,14,4,76,2,"2.053",0.231,1.188,"1.344","Southern Ill."
"137",661,45047,2020,"Jennifer Leonhardt",68.1,41,24,2,76,3,"1.642",0.169,0.982,"1.887","Southern Ind."
"138",693,36666,2020,"Celie Hudson",68.1,59,28,5,66,5,"2.047",0.216,1.345,"2.868","Chattanooga"
"139",1376,81114,2020,"Sydney Wader",68.1,48,16,2,60,1,"0.716",0.187,0.965,"1.625","Southern Ark."
"140",30088,68106,2020,"Marissa Salinas",68.1,90,25,11,55,9,"4.407",0.297,1.845,"4.084","Tex. Permian Basin"
"141",153,53264,2020,"Bailey Misken",68,50,15,5,71,1,"1.028",0.192,1.028,"1.387","Colgate"
"142",406,59599,2020,"Bailey Pattison",68,87,25,4,28,19,"5.551",0.299,1.703,"6.482","Mercer"
"143",460,59482,2020,"Rylee Pate",68,54,26,3,85,3,"2.261",0.205,1.219,"1.754","UNCW"
"144",464,31936,2020,"Sydney Hampton",68,72,18,8,32,7,"4.009",0.264,1.439,"3.942","Omaha"
"145",632,24150,2020,"Alisyn Ferrell",68,63,25,2,35,2,"2.261",0.225,1.322,"2.943","Savannah St."
"146",49,32776,2020,"Jordanna Hartley",67.3,97,36,1,30,4,"5.162",0.316,1.976,"3.919","Barry"
"147",392,69390,2020,"Trinity Schlotterbeck",67.3,69,29,7,32,7,"3.820",0.245,1.549,"4.391","Maryland"
"148",201,53777,2020,"Jade Montgomery",67.2,71,19,4,49,8,"3.630",0.252,1.393,"3.511","Eastern Ill."
"149",11416,49686,2020,"Shea Mauser",67.2,66,18,5,43,5,"2.071",0.242,1.317,"3.110","Colorado Mesa"
"150",30054,80344,2020,"Anna Veltien",67.2,79,29,4,22,10,"3.521",0.268,1.657,"5.137","Newman"
"151",792,82170,2020,"Madyson Watson",67.1,70,24,4,59,11,"3.640",0.26,1.456,"4.020","Winthrop"
"152",593,60505,2020,"Morgan Perry",67,30,23,1,94,3,"0.522",0.129,0.806,"1.251","St. Anselm"
"153",732,68475,2020,"Sydney Sandez",67,61,8,3,35,4,"2.507",0.224,1.075,"2.624","Utah"
"154",472,23346,2020,"Matalasi Faapito",66.3,79,23,7,43,9,"4.499",0.279,1.629,"4.209","New Mexico St."
"155",996,35014,2020,"Bethany Hines",66.3,75,14,12,68,9,"3.767",0.265,1.51,"3.282","Cameron"
"156",193,74017,2020,"Peyton St george",66.2,55,18,1,66,3,"2.099",0.209,1.109,"1.860","Duke"
"157",312,20524,2020,"Allison Doocy",66.2,48,20,3,102,5,"1.574",0.191,1.064,"1.351","Iowa"
"158",701,79062,2020,"Bailey Turner",66.2,93,28,9,53,5,"4.842",0.307,1.955,"3.453","Texas Woman's"
"159",9680,37834,2020,"Jayla Jackson",66.2,44,25,4,83,1,"1.579",0.174,1.098,"1.408","Embry-Riddle (FL)"
"160",30179,16318,2020,"Kali Crandall",66.2,46,20,8,90,5,"1.679",0.18,1.109,"1.935","Okla. Christian"
"161",1062,43857,2020,"Beatriz Lara",66.1,51,18,7,66,4,"2.009",0.206,1.148,"2.324","East Tex. Baptist"
"162",30181,23534,2020,"Mckenna Falwell",66.1,60,22,0,79,5,"1.795",0.226,1.237,"1.993","UVA Wise"
"163",230,44240,2020,"Jordan Lawlis",66,54,39,5,40,1,"2.330",0.208,1.483,"3.383","Florida Tech"
"164",366,61099,2020,"Audrey Pickett",66,89,23,8,43,2,"4.024",0.293,1.815,"2.899","Louisiana Tech"
"165",328,64083,2020,"Hailey Reed",65.3,67,23,15,42,11,"4.574",0.245,1.596,"5.029","Kansas"
"166",253,26975,2020,"Aaliyah Garcia",65.2,60,6,6,61,6,"2.351",0.227,1.099,"2.278","Ga. Southern"
"167",30095,10042,2020,"Carissa Burgess",65.2,67,9,4,44,3,"2.351",0.248,1.221,"2.247","Utah Tech"
"168",30135,80811,2020,"Kerisa Viramontes",65.2,60,25,2,66,7,"3.516",0.229,1.324,"3.009","California Baptist"
"169",77,53478,2020,"Autumn Moffat-korth",65.1,66,9,4,41,5,"1.822",0.241,1.21,"2.737","BYU"
"170",159,15559,2020,"Hannah rose Corbin",65.1,64,31,3,70,3,"3.221",0.247,1.503,"2.415","Columbus St."
"171",463,24156,2020,"Olivia Ferrell",65.1,71,34,7,50,12,"4.181",0.268,1.715,"5.141","Nebraska"
"172",1448,40015,2020,"Anna Kasner",65.1,40,38,4,87,2,"1.608",0.165,1.256,"2.063","Western Wash."
"173",388,39325,2020,"Laney Jones",65,71,30,6,61,4,"3.763",0.259,1.644,"2.984","Marshall"
"174",66,8785,2020,"Kelsey Broadus",64.3,55,28,14,68,4,"3.025",0.219,1.497,"3.048","Boise St."
"175",294,76096,2020,"Kelsea Sweeney",64.3,88,24,2,29,1,"3.349",0.299,1.759,"2.909","Idaho St."
"176",774,74452,2020,"Sydney Stefanick",64.3,86,22,7,48,6,"4.861",0.293,1.775,"3.465","Western Mich."
"177",794,69896,2020,"Kayla Schwebke",64.3,76,31,6,40,10,"5.177",0.27,1.741,"4.881","Green Bay"
"178",48,39648,2020,"Annah Junge",64.2,66,21,4,58,3,"2.272",0.25,1.406,"2.369","Charleston So."
"179",97,26185,2020,"Sophie Frost",64.2,74,30,3,55,7,"4.233",0.26,1.659,"3.640","Cal St. Fullerton"
"180",494,39276,2020,"Jannay Jones",64.2,76,21,8,32,1,"4.118",0.28,1.625,"2.957","North Dakota"
"181",692,2213,2020,"Alyssa Arden",64.2,66,34,6,69,10,"4.219",0.249,1.638,"4.131","Tennessee Tech"
"182",731,78154,2020,"Kapri Toone",64.2,57,20,3,40,3,"2.388",0.224,1.24,"2.834","Utah St."
"183",1123,8550,2020,"Mallory Brewer",64.2,93,11,7,32,2,"5.209",0.323,1.721,"2.648","Henderson St."
"184",2697,29182,2020,"Leah Gonzalez",64.2,65,18,9,42,6,"2.380",0.246,1.422,"3.559","Hawaii Hilo"
"185",11504,50914,2020,"Shannon Mcguire",64.2,74,27,10,36,7,"4.341",0.265,1.721,"4.416","Queens (NC)"
"186",96,20310,2020,"Hailey Dolcini",64.1,46,31,5,77,5,"1.524",0.195,1.275,"2.695","Fresno St."
"187",1012,42097,2020,"Tia Kohl",64.1,77,26,5,24,6,"4.783",0.286,1.677,"4.310","Chadron St."
"188",28600,29963,2020,"Megan Gray",64.1,49,20,5,68,5,"2.290",0.202,1.153,"2.462","Lipscomb"
"189",1334,12155,2020,"Reagan Carter",64,53,20,3,62,1,"2.406",0.207,1.188,"1.744","St. Edward's"
"190",1167,80793,2020,"Ashley Vinson",63.2,49,19,6,55,8,"1.758",0.2,1.162,"3.483","Lander"
"191",756,61517,2020,"Gabbie Plain",63.1,52,21,0,94,3,"2.880",0.204,1.155,"1.039","Washington"
"192",1023,12220,2020,"Christine Carver",63.1,50,27,7,69,4,"1.772",0.207,1.329,"2.653","Coker"
"193",1346,38706,2020,"Staci Johns",63.1,82,25,4,57,9,"4.763",0.288,1.756,"3.824","St. Mary's (TX)"
"194",102,5802,2020,"Marissa Bertuccio",63,60,9,5,47,6,"1.886",0.238,1.173,"2.812","Sacramento St."
"195",128,48096,2020,"Gianna Mancha",63,56,21,3,53,6,"3.222",0.222,1.27,"3.098","UCF"
"196",383,81792,2020,"Mackenzie Ward",63,33,14,3,88,2,"0.998",0.148,0.792,"0.831","Minnesota St."
"197",1257,17487,2020,"Selice Daley",63,43,34,7,66,6,"2.219",0.181,1.331,"3.494","Newberry"
"198",2707,58673,2020,"Kailyn Packard",63,78,39,5,42,11,"5.000",0.283,1.937,"5.432","Kansas City"
"199",545,41842,2020,"Brittany Knight",62.3,86,24,7,47,6,"4.793",0.301,1.863,"3.626","Pittsburgh"
"200",9012,2642,2020,"Abby Atkin",62.3,63,31,9,24,6,"3.121",0.243,1.64,"4.789","Mo. Southern St."
"201",156,38225,2020,"Jessica Jarecki",62.2,60,25,3,39,6,"2.460",0.242,1.406,"3.742","Colorado St."
"202",346,67396,2020,"Aaliyah Ruiz",62.2,70,21,5,40,4,"2.800",0.264,1.536,"3.200","Lamar University"
"203",30123,3500,2020,"Hannah rose Balke",62.2,88,29,8,27,4,"4.801",0.318,1.994,"4.138","Academy of Art"
"204",30202,46185,2020,"Katie Long",62.2,56,22,2,51,11,"3.014",0.223,1.276,"4.202","Okla. Baptist"
"205",27,46213,2020,"Kenzie Longanecker",62.1,58,17,1,51,3,"2.584",0.231,1.22,"2.256","App State"
"206",406,10634,2020,"Amber Byrd",62.1,58,23,2,25,11,"3.601",0.231,1.334,"5.101","Mercer"
"207",508,36471,2020,"Jensen Howell",62.1,53,12,4,71,2,"1.907",0.215,1.106,"1.310","Northwestern St."
"208",529,85641,2020,"Brooke Yanez",62.1,37,20,7,94,4,"1.576",0.166,1.029,"1.516","Oregon"
"209",1395,84726,2020,"Jordan Withrow",62.1,34,31,6,78,4,"1.576",0.154,1.141,"2.513","Tarleton St."
"210",2697,1365,2020,"Valerie Alvarado",62.1,63,21,4,28,4,"3.371",0.251,1.413,"3.540","Hawaii Hilo"
"211",8577,29115,2020,"Belinda Gonzalez",62.1,76,23,5,53,8,"4.382",0.275,1.669,"3.716","N.M. Highlands"
"212",507,72903,2020,"Rachel Smith",62,88,28,5,63,9,"5.532",0.298,1.952,"3.852","Northwest Mo. St."
"213",643,71523,2020,"Camie Shumaker",62,55,24,6,38,1,"1.806",0.223,1.371,"2.835","Slippery Rock"
"214",1356,72939,2020,"Shi Smith",62,55,14,11,91,12,"3.494",0.218,1.288,"3.189","Seattle U"
"215",30180,34941,2020,"M'kayla Hillman",62,66,27,1,50,3,"3.048",0.258,1.516,"2.771","Rogers St."
"216",87,29875,2020,"Alyssa Graves",61.3,51,19,0,81,6,"2.832",0.211,1.133,"1.963","Butler"
"217",1092,47243,2020,"Andrea Lyon",61.3,46,32,2,63,5,"2.605",0.192,1.294,"3.063","Gardner-Webb"
"218",510,25725,2020,"Shayna Frank",61.2,39,18,2,75,6,"1.477",0.17,0.958,"2.205","Northwood"
"219",688,66640,2020,"Alexa Romero",61.2,64,30,4,66,9,"3.068",0.253,1.591,"3.812","Syracuse"
"220",1071,65205,2020,"Sydney Righi",61.2,67,15,0,33,6,"2.723",0.256,1.329,"3.324","Emporia St."
"221",164,57955,2020,"Marybeth Olson",61.1,41,16,1,84,6,"1.482",0.178,0.945,"1.765","UConn"
"222",514,11241,2020,"Sydney Campbell",61.1,71,10,1,47,2,"1.941",0.259,1.338,"1.829","Oakland"
"223",782,43692,2020,"Bailey Lange",61.1,83,30,13,47,11,"6.042",0.297,2.052,"5.299","Wichita St."
"224",1390,80177,2020,"Jodie Vaughn",61.1,63,12,4,59,3,"2.280",0.253,1.287,"1.895","Sul Ross St."
"225",11740,28233,2020,"Grace Gilbert",61.1,44,12,8,36,3,"1.370",0.19,1.044,"2.840","West Florida"
"226",30051,36826,2020,"Emma Hughes",61.1,44,7,3,49,5,"1.716",0.192,0.882,"2.351","King (TN)"
"227",5,72536,2020,"Adrian Smith",61,67,37,8,53,14,"6.874",0.256,1.833,"5.853","Akron"
"228",37,31985,2020,"Lexie Handley",61,70,31,5,52,3,"3.557",0.259,1.738,"3.105","Auburn"
"229",87,65064,2020,"Karli Ricketts",61,42,21,4,88,7,"2.062",0.188,1.097,"2.236","Butler"
"230",352,7899,2020,"Parker Boyd",61,60,16,3,51,8,"2.979",0.249,1.293,"3.366","Lehigh"
"231",404,22359,2020,"Chyanne Ellett",61,47,41,3,80,4,"2.754",0.197,1.492,"2.793","Memphis"
"232",610,70034,2020,"Kayla Scott",61,92,11,6,23,1,"3.895",0.326,1.784,"2.695","Saint Mary's (CA)"
