"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"27",2707,32511,2021,"Mia Hoveland",187.1,201,62,7,193,27,"3.216",0.257,1.442,"3.319"
"28",30135,72091,2021,"Kerisa Viramontes",187.1,188,91,13,153,14,"3.326",0.245,1.559,"3.404"
"29",249,39057,2021,"Sierra Lange",186,163,23,15,201,10,"1.806",0.225,1.081,"1.551"
"30",734,57980,2021,"Samantha Richards",184.3,141,19,9,221,16,"1.288",0.199,0.915,"1.588"
"31",383,72968,2021,"Mackenzie Ward",184.2,101,57,9,315,7,"0.911",0.153,0.905,"0.552"
"32",41,46873,2021,"Ashley Mickschl",183.2,133,27,8,139,13,"2.020",0.193,0.915,"2.378"
"33",30180,48292,2021,"Andrea Morales",183.2,131,35,13,232,16,"1.754",0.192,0.975,"1.790"
"34",30119,41294,2021,"Sydney Long",183,162,45,12,150,2,"2.027",0.224,1.197,"1.837"
"35",196,75906,2021,"Kama Woodall",182.1,197,73,18,103,15,"3.458",0.262,1.581,"3.838"
"36",437,26943,2021,"Courtney Greene",180.3,162,33,16,120,8,"1.780",0.227,1.166,"2.461"
"37",782,39044,2021,"Bailey Lange",180.1,151,66,28,137,17,"3.108",0.214,1.36,"3.671"
"38",414,71913,2021,"Courtney Vierstra",179.1,102,47,17,271,13,"1.796",0.157,0.926,"1.391"
"39",96,18171,2021,"Hailey Dolcini",178.3,109,34,11,259,11,"0.979",0.167,0.861,"1.058"
"40",716,34802,2021,"Leanna Johnson",178.3,107,74,14,260,13,"1.683",0.163,1.09,"1.914"
"41",331,39717,2021,"Jessica LeBeau",177.2,168,66,19,207,20,"2.876",0.236,1.424,"2.968"
"42",521,19568,2021,"Carrie Eberle",177.2,125,70,9,153,13,"1.420",0.188,1.149,"2.963"
"43",529,76424,2021,"Brooke Yanez",177.2,122,49,16,267,19,"2.168",0.183,1.053,"1.882"
"44",280,73625,2021,"Dana Weidinger",176.2,156,42,3,148,11,"2.023",0.228,1.139,"2.298"
"45",334,33050,2021,"Autumn Humes",176,164,53,8,147,21,"2.267",0.232,1.278,"3.320"
"46",470,22077,2021,"Ava Fitzmaurice",176,138,19,4,98,2,"1.113",0.201,0.914,"1.826"
"47",1072,32449,2021,"Hannah Houge",175.2,131,61,17,237,8,"1.993",0.194,1.19,"1.626"
"48",20220,55243,2021,"Lorrin Pondo",174.3,138,30,8,192,7,"1.401",0.207,1.006,"1.377"
"49",316,5521,2021,"Alyssa Bilodeau",174,134,40,12,178,8,"1.407",0.202,1.068,"1.849"
"50",739,56940,2021,"Paige Rauch",173.2,146,38,15,189,15,"2.138",0.217,1.147,"2.262"
"51",769,20026,2021,"Jayme Ellers",173.2,151,66,22,173,33,"3.105",0.225,1.377,"4.399"
"52",67,1595,2021,"Susannah Anderson",172.1,171,57,36,107,7,"2.764",0.243,1.533,"3.306"
"53",792,73301,2021,"Madyson Watson",171.1,154,46,18,184,17,"2.900",0.225,1.272,"2.663"
"54",504,52385,2021,"Kailyn Packard",170.1,147,47,8,180,12,"1.684",0.218,1.185,"2.171"
"55",458,72750,2021,"Lindsey Walljasper",169.3,194,53,10,103,21,"3.172",0.273,1.513,"3.907"
"56",649,25556,2021,"Grace Glanzer",169,120,41,5,106,12,"1.781",0.19,0.982,"2.885"
"57",798,21871,2021,"Madelyn Fink",168.2,146,49,9,123,8,"1.909",0.223,1.209,"2.590"
"58",424,2101,2021,"Aly Armstrong",168.1,148,78,2,155,2,"1.955",0.225,1.355,"2.139"
"59",671,20149,2021,"Summer Ellyson",167,137,31,7,189,16,"2.388",0.204,1.047,"2.065"
"60",108,8227,2021,"Kenedi Brown",166.3,161,64,5,169,13,"2.812",0.239,1.379,"2.628"
"61",428,21963,2021,"Amber Fiser",166.2,138,45,22,142,10,"2.144",0.215,1.231,"2.682"
"62",59,75529,2021,"Josie Wise",166.1,155,31,3,113,4,"2.315",0.233,1.137,"1.967"
"63",234,61068,2021,"Kathryn Sandercock",165.2,116,26,4,119,8,"1.353",0.186,0.882,"2.134"
"64",1371,72813,2021,"Amberlyn Walsworth",165.1,146,19,14,143,18,"2.160",0.224,1.083,"2.684"
"65",620,1602,2021,"Kierstin Anderson-Glass",164.2,130,26,2,158,4,"1.106",0.205,0.96,"1.306"
"66",309,64981,2021,"Kenzee Smith",164.1,99,67,10,173,4,"1.236",0.164,1.071,"2.017"
"67",600,71790,2021,"Grace Vesco",164.1,78,59,11,193,3,"1.022",0.135,0.9,"1.567"
"68",514,10084,2021,"Sydney Campbell",163,157,18,8,91,6,"1.974",0.238,1.122,"2.241"
"69",790,37215,2021,"Jordyn Kleman",162.2,122,19,22,213,11,"1.721",0.199,1.002,"1.417"
"70",683,6224,2021,"Dawn Bodrug",162.1,90,51,13,245,16,"1.681",0.154,0.948,"1.846"
"71",367,58924,2021,"Taylor Roby",161.2,164,65,6,83,14,"3.030",0.249,1.453,"3.816"
"72",26172,39185,2021,"Beatriz Lara",161.1,160,44,20,98,14,"2.692",0.242,1.39,"3.504"
"73",299,16376,2021,"Morgan Day",160.3,107,35,3,247,14,"1.653",0.179,0.901,"1.169"
"74",462,46745,2021,"Kailey Meyer",160.1,163,39,9,135,9,"3.275",0.247,1.316,"2.344"
"75",563,43941,2021,"Jessie Marvin",160,177,70,12,90,10,"3.673",0.263,1.618,"3.624"
"76",654,59589,2021,"Rachel Rook",159.2,114,41,13,196,19,"2.414",0.187,1.053,"2.507"
"77",97,23436,2021,"Sophie Frost",159,135,64,10,130,6,"1.937",0.216,1.314,"2.652"
"78",510,23023,2021,"Shayna Frank",158.2,144,34,11,142,11,"2.517",0.229,1.192,"2.362"
"79",703,51224,2021,"Shealyn O'Leary",158.1,131,34,19,121,16,"1.856",0.213,1.162,"3.189"
"80",626,3140,2021,"Maggie Balint",157.3,120,38,13,129,13,"2.174",0.201,1.084,"2.806"
"81",159,13968,2021,"Hannah Rose Corbin",157.2,124,72,10,204,11,"2.663",0.206,1.306,"2.280"
"82",503,50774,2021,"Claire Norred",157.2,211,45,8,102,13,"3.956",0.301,1.676,"3.187"
"83",670,49123,2021,"Jessica Mullins",157.2,132,46,20,170,14,"1.776",0.213,1.256,"2.654"
"84",37,41706,2021,"Shelby Lowe",157.1,122,27,7,168,9,"1.513",0.206,0.992,"1.656"
"85",68,18801,2021,"Ali Dubois",157,103,53,8,159,5,"1.070",0.175,1.045,"1.954"
"86",296,41193,2021,"Alex Loizon",157,177,27,5,127,16,"3.074",0.267,1.33,"2.718"
"87",192,62015,2021,"Lexi Schmidt",156.2,178,40,7,48,8,"2.816",0.274,1.437,"3.351"
"88",655,77292,2021,"Heather Zumo",156.2,143,48,5,148,9,"2.324",0.225,1.252,"2.272"
"89",219,71813,2021,"Izzy Vetter",156.1,123,82,26,199,22,"3.043",0.206,1.477,"3.755"
"90",1004,4282,2021,"Kayla Beaver",156.1,125,32,12,124,8,"1.389",0.208,1.082,"2.323"
"91",18,74656,2021,"Jessica Wilcox",156,109,17,7,257,12,"1.480",0.184,0.852,"0.568"
"92",765,28735,2021,"Jen Hanshaw",156,179,39,4,86,21,"3.767",0.268,1.422,"3.873"
"93",51,59043,2021,"Gia Rodoni",155.2,176,49,10,151,25,"3.779",0.269,1.51,"3.685"
"94",615,26550,2021,"Julie Graf",155.2,74,66,13,300,2,"1.215",0.132,0.984,"0.233"
"95",509,74892,2021,"Danielle Williams",155.1,116,38,23,191,17,"2.254",0.198,1.14,"2.542"
"96",309,73213,2021,"Hallie Waters",154.3,102,49,4,170,12,"1.943",0.176,1.001,"2.239"
"97",1395,7729,2021,"Tristan Bridges",154.2,180,126,15,84,16,"4.939",0.275,2.078,"5.397"
"98",796,62388,2021,"Maddie Schwartz",153.1,136,28,15,111,5,"2.282",0.225,1.167,"2.217"
"99",30197,10802,2021,"Kennedy Carruth",153.1,96,49,27,190,7,"1.187",0.167,1.122,"2.002"
"100",42,69661,2021,"Hannah Tomasko",153,96,37,15,174,3,"1.052",0.171,0.967,"1.400"
"101",804,37979,2021,"Tayler Kraemer",152.3,146,81,10,112,4,"2.793",0.236,1.55,"3.061"
"102",235,31059,2021,"Elizabeth Hightower",152.2,97,49,10,121,11,"1.650",0.174,1.022,"2.911"
"103",1116,68281,2021,"Lily Tanski",152.2,117,21,4,122,15,"1.742",0.202,0.93,"2.570"
"104",372,13874,2021,"Kendra Cooper",152,129,45,9,136,5,"1.934",0.221,1.204,"2.104"
"105",692,1994,2021,"Alyssa Arden",151.2,129,80,24,96,18,"3.463",0.218,1.537,"4.735"
"106",2707,66846,2021,"Camryn Stickel",151.2,197,39,8,69,26,"4.015",0.298,1.608,"4.648"
"107",246,17026,2021,"Kennedy DeMatteis",151.1,135,67,19,111,5,"2.269",0.23,1.462,"3.068"
"108",491,7455,2021,"Beth Braswell",151.1,103,48,6,157,5,"1.435",0.183,1.038,"1.825"
"109",229,24349,2021,"Lynn Gardner",151,168,46,13,89,15,"3.891",0.271,1.502,"3.684"
"110",391,13945,2021,"Courtney Coppersmith",151,62,45,7,249,10,"0.927",0.121,0.755,"0.996"
"111",122,7415,2021,"Sidney Brannam",150.3,146,38,13,113,9,"2.319",0.238,1.306,"2.692"
"112",370,72124,2021,"Marina Vitalich",150.2,105,38,7,158,15,"2.326",0.186,0.997,"2.493"
"113",817,8775,2021,"Elle Buffenbarger",150.1,104,74,18,203,13,"2.237",0.187,1.305,"2.660"
"114",371,60153,2021,"Sydney Ruggles",149.1,124,123,16,166,16,"3.237",0.218,1.763,"4.364"
"115",1328,67112,2021,"Lexie Storrer",148.3,83,39,7,207,9,"1.364",0.154,0.867,"1.331"
"116",444,65868,2021,"Lennon Spicer",148.2,191,66,15,77,18,"4.475",0.294,1.83,"4.574"
"117",30095,9031,2021,"Carissa Burgess",148.2,183,58,13,106,18,"4.237",0.282,1.708,"3.980"
"118",30220,2475,2021,"Paige Austin",148.1,102,39,17,169,8,"1.416",0.184,1.065,"1.955"
"119",667,17111,2021,"Tyler Denhart",147.3,232,50,22,50,23,"5.589",0.343,2.057,"5.208"
"120",161,24701,2021,"Megan Gavin",147.2,113,36,14,226,6,"1.755",0.199,1.104,"0.882"
"121",517,72871,2021,"Stacey Walters",147.2,147,42,18,103,11,"2.847",0.246,1.403,"3.193"
"122",454,34041,2021,"Hannah James",147.1,111,43,11,158,9,"2.283",0.196,1.121,"2.149"
"123",1176,23426,2021,"Emma Frost",146.3,106,24,6,157,12,"1.764",0.194,0.926,"1.937"
"124",74,8925,2021,"Katie Burawski",146.2,102,49,10,193,6,"1.290",0.184,1.099,"1.506"
"125",767,38716,2021,"Kyra Lair",146.2,129,42,25,160,15,"2.962",0.224,1.338,"2.919"
"126",418,4257,2021,"Meghan Beaubien",146.1,87,38,15,200,4,"1.291",0.164,0.956,"1.109"
"127",1004,34741,2021,"Jordan Johnson",146.1,107,51,7,140,17,"2.153",0.192,1.128,"3.186"
"128",130,54082,2021,"Paige Petefish",146,113,20,11,127,13,"1.678",0.2,0.986,"2.455"
"129",30024,14798,2021,"Devyn Cretz",146,162,44,14,122,20,"3.884",0.262,1.507,"3.701"
"130",310,77002,2021,"Kara Zazzaro",145.2,121,57,2,176,11,"2.694",0.213,1.237,"2.180"
"131",418,67088,2021,"Alex Storako",145.1,68,36,12,270,9,"1.060",0.137,0.798,"0.480"
"132",402,68360,2021,"Whitney Tate",144.2,146,19,2,55,11,"2.180",0.245,1.156,"3.064"
"133",193,72869,2021,"Shelby Walters",144.1,109,33,7,87,3,"1.309",0.195,1.032,"2.296"
"134",104,62358,2021,"Emily Schuttish",143.2,157,58,18,87,19,"3.366",0.258,1.624,"4.498"
"135",199,39727,2021,"Alyssa LeBlanc",143.2,117,63,14,172,9,"2.341",0.213,1.352,"2.428"
"136",10,49354,2021,"Layton Murphy",143.1,144,76,24,77,11,"2.542",0.247,1.704,"4.418"
"137",519,37625,2021,"Mackensie Kohl",143.1,189,41,9,84,15,"4.399",0.3,1.669,"3.636"
"138",128,42949,2021,"Gianna Mancha",143,108,60,12,139,12,"2.497",0.195,1.259,"3.057"
"139",28600,9073,2021,"Breana Burke",142.3,133,50,11,96,12,"2.498",0.229,1.358,"3.429"
"140",2,7266,2021,"Samantha Bradley",142.2,195,46,16,59,19,"4.415",0.317,1.801,"4.607"
"141",802,69544,2021,"Makenna Tkach",142.2,140,30,2,131,12,"2.404",0.242,1.205,"2.330"
"142",30179,14654,2021,"Kali Crandall",142.2,107,80,20,156,12,"2.112",0.198,1.453,"3.411"
"143",199,52197,2021,"Emily Otto",142.1,139,50,23,139,15,"2.802",0.247,1.489,"3.355"
"144",9004,25315,2021,"Mikayla Gilgert",142,93,29,3,153,9,"1.479",0.174,0.88,"1.745"
"145",745,33013,2021,"Hanna Hull",141.3,62,92,12,188,3,"1.382",0.127,1.171,"2.224"
"146",400,17907,2021,"Jessie DiPasquale",141.2,195,55,12,123,24,"5.046",0.315,1.852,"4.287"
"147",472,20915,2021,"Matalasi Faapito",141.2,181,44,17,65,26,"4.449",0.291,1.709,"5.161"
"148",29,17108,2021,"Alyssa Denham",141,108,49,12,107,12,"1.787",0.201,1.199,"3.287"
"149",27,41298,2021,"Kenzie Longanecker",140.3,137,32,2,75,11,"2.732",0.246,1.214,"3.074"
"150",46,9939,2021,"Nikki Camarati",140.3,109,38,3,228,6,"2.285",0.2,1.065,"0.590"
"151",771,10479,2021,"Abby Carlin",140.3,179,31,2,139,15,"3.977",0.292,1.506,"2.514"
"152",301,63889,2021,"Sydney Sickels",140.2,111,34,14,162,13,"2.388",0.202,1.13,"2.322"
"153",355,36006,2021,"Karlie Keeney",140.2,127,42,3,70,11,"2.537",0.227,1.222,"3.381"
"154",728,45517,2021,"Abby McKay",139.2,187,47,16,147,17,"4.265",0.295,1.792,"3.232"
"155",12810,76694,2021,"Gail Young",139.2,152,46,16,111,12,"3.161",0.262,1.534,"3.260"
"156",201,48000,2021,"Jade Montgomery",139.1,140,24,16,78,7,"2.917",0.247,1.293,"2.795"
"157",10411,8270,2021,"Mallie Brown",139.1,110,53,15,136,15,"2.514",0.21,1.279,"3.312"
"158",30128,71146,2021,"Kaitlyn Van Der Zwaag",139,169,26,5,115,12,"3.422",0.284,1.438,"2.537"
"159",1179,36153,2021,"Tayah Kelley",138.3,122,48,8,144,21,"3.530",0.224,1.282,"3.502"
"160",1274,6599,2021,"Sidney Booth",138.2,99,28,15,176,12,"1.818",0.19,1.025,"1.917"
"161",30029,493,2021,"Kelly Agostini",138.2,359,78,10,46,11,"9.848",0.418,3.225,"4.673"
"162",671,38785,2021,"Kandra Lamb",138.1,95,40,13,159,16,"2.074",0.177,1.069,"2.754"
"163",473,27683,2021,"Emma Guindon",137.2,207,53,24,46,19,"5.138",0.323,2.064,"5.205"
"164",562,75661,2021,"Julia Woeste",137.1,204,67,14,40,4,"5.961",0.334,2.074,"3.965"
"165",778,25517,2021,"Emilie Gist",137.1,182,58,8,98,13,"4.385",0.3,1.806,"3.645"
"166",30090,14183,2021,"Erika Cortez",137.1,101,27,16,156,17,"2.496",0.193,1.048,"2.677"
"167",439,33641,2021,"Alyssa Irons",136.2,101,24,14,112,5,"1.640",0.193,1.018,"2.071"
"168",41,20050,2021,"Amber Elliott",136.1,115,55,9,135,13,"2.309",0.221,1.312,"3.067"
"169",177,30392,2021,"Cami Henry",136,71,36,7,199,4,"1.029",0.148,0.838,"0.806"
"170",24400,69529,2021,"Bailey Tisdale",135.3,144,33,3,97,3,"2.474",0.257,1.325,"2.054"
"171",430,75116,2021,"Annie Willis",135,129,46,16,151,18,"3.007",0.24,1.415,"3.274"
"172",433,6643,2021,"Anna Borgen",135,147,30,13,89,8,"2.539",0.26,1.406,"2.807"
"173",618,32598,2021,"Olivia Howe",134.2,149,36,4,130,4,"2.340",0.265,1.404,"1.746"
"174",189,69470,2021,"Nicole Timmons",134.1,123,88,22,144,12,"3.390",0.229,1.736,"3.875"
"175",1009,58405,2021,"Corrina Rivas",134.1,128,44,3,49,9,"2.293",0.238,1.303,"3.591"
"176",2699,65864,2021,"Jennah Speth",134.1,138,51,15,119,11,"2.973",0.246,1.52,"3.168"
"177",60,64096,2021,"Kayla Simacek",134,95,22,5,215,7,"1.566",0.187,0.91,"0.476"
"178",649,37395,2021,"Tori Kniesche",134,67,67,9,186,10,"1.567",0.143,1.067,"2.296"
"179",21,70771,2021,"Haley Ullrich",133.3,103,47,2,163,3,"1.622",0.198,1.136,"1.354"
"180",355,36997,2021,"Emily Kirby",133.3,97,51,6,145,10,"1.987",0.191,1.15,"2.482"
"181",120,52128,2021,"Amanda Osterhus",133.2,65,82,19,166,1,"1.728",0.136,1.242,"2.280"
"182",502,11377,2021,"Erin Caviness",133.2,201,36,7,88,20,"4.869",0.33,1.825,"3.993"
"183",588,9580,2021,"Sarah Byrnes",133.2,127,28,6,106,5,"1.940",0.238,1.206,"2.063"
"184",366,30580,2021,"Bre Hernandez",133.1,117,68,7,94,17,"3.311",0.222,1.441,"4.337"
"185",1266,1563,2021,"Meghan Anderson",133.1,129,55,12,190,19,"3.206",0.238,1.471,"2.911"
"186",365,36724,2021,"Ali Kilponen",132.3,100,46,8,124,13,"2.107",0.19,1.159,"3.025"
"187",302,69717,2021,"Christina Toniolo",132.2,156,62,8,64,11,"4.220",0.275,1.703,"4.096"
"188",311,11786,2021,"Karlie Charles",132.1,145,34,7,80,24,"3.545",0.263,1.406,"4.479"
"189",518,8997,2021,"Payton Buresch",132.1,130,38,12,54,7,"2.538",0.245,1.36,"3.405"
"190",30084,64893,2021,"Haley Smith",132.1,124,36,7,91,1,"1.850",0.234,1.261,"2.098"
"191",30160,41341,2021,"Kayla Loomis",132.1,165,43,4,58,5,"4.286",0.287,1.602,"3.080"
"192",593,54020,2021,"Morgan Perry",132,76,36,9,221,6,"1.007",0.159,0.916,"0.666"
"193",745,62617,2021,"Emily Seale",132,101,28,2,62,6,"1.326",0.195,0.992,"2.733"
"194",12830,61375,2021,"Emily Sappington",131.3,119,23,12,130,12,"2.335",0.23,1.168,"2.408"
"195",102,5196,2021,"Marissa Bertuccio",131.2,142,24,15,77,17,"4.046",0.262,1.376,"3.799"
"196",265,14068,2021,"Ashley Cornelius",131.2,150,51,1,112,3,"2.976",0.273,1.534,"2.180"
"197",30052,64995,2021,"Kylee Smith",131.1,68,52,16,196,10,"1.705",0.147,1.035,"1.959"
"198",15,54801,2021,"Ashley Pion",130.2,134,20,0,129,11,"2.573",0.25,1.179,"1.979"
"199",466,23379,2021,"Kendall Fritz",130.2,132,45,12,115,21,"2.946",0.25,1.446,"4.037"
"200",492,286,2021,"Breanna Adams",130.2,147,30,11,51,3,"2.464",0.262,1.438,"2.859"
"201",3,49095,2021,"Ally Muller",130.1,77,21,6,178,3,"1.181",0.162,0.798,"0.590"
"202",28,41433,2021,"Lindsay Lopez",130.1,150,28,19,89,14,"2.955",0.271,1.512,"3.513"
"203",110,21107,2021,"Megan Faraimo",130.1,65,13,4,180,11,"1.127",0.141,0.629,"1.127"
"204",2746,28480,2021,"Grace Hammer",130.1,143,35,4,129,14,"3.707",0.259,1.397,"2.715"
"205",9011,11735,2021,"Hailey Chapman",130.1,146,53,8,84,10,"3.060",0.269,1.587,"3.512"
"206",115,3429,2021,"Georgeanna Barefoot",130,120,59,10,110,9,"2.854",0.23,1.454,"3.200"
"207",28749,7003,2021,"Kameron Bowling",130,105,58,5,160,7,"2.636",0.209,1.291,"2.093"
"208",496,42856,2021,"Alyssa Malicki",129.3,159,43,2,100,10,"3.664",0.28,1.57,"2.900"
"209",769,57910,2021,"Savannah Rice",129.3,130,74,22,78,19,"4.095",0.247,1.74,"5.318"
"210",197,56787,2021,"Marah Range",129.1,127,51,3,114,18,"3.032",0.243,1.4,"3.699"
"211",139,71115,2021,"Gracie Vallejos",129,112,42,10,155,8,"1.736",0.22,1.271,"2.012"
"212",311,65789,2021,"Ellie Spelhaug",128.3,126,71,11,71,15,"4.182",0.237,1.614,"4.720"
"213",395,9866,2021,"Alyssa Callans",128.3,96,44,2,139,8,"1.901",0.196,1.102,"2.121"
"214",1094,16079,2021,"Ashley Davis",128.3,134,22,9,102,17,"2.661",0.25,1.28,"3.253"
"215",126,32988,2021,"Sydni Huisman",128.2,150,51,3,116,9,"3.048",0.273,1.586,"2.765"
"216",463,72681,2021,"Courtney Wallace",128.2,133,50,8,56,12,"2.942",0.256,1.486,"4.096"
"217",1348,16932,2021,"Carissa Della Vecchia",128.2,109,33,7,170,5,"1.907",0.217,1.16,"1.194"
"218",9011,50044,2021,"Michaelanne Nelson",128.2,111,43,14,129,8,"2.070",0.221,1.307,"2.532"
"219",354,15983,2021,"Katie David",128.1,104,62,12,138,10,"2.562",0.214,1.386,"2.992"
"220",587,31425,2021,"Ashley Hitchcock",128.1,152,85,15,88,30,"5.515",0.28,1.966,"6.409"
"221",8567,47261,2021,"Sarah Miller",128.1,104,32,16,106,9,"2.401",0.217,1.185,"2.782"
"222",30111,36636,2021,"Lauren Kierpa",128.1,156,51,12,90,7,"3.053",0.279,1.706,"3.179"
"223",28755,46633,2021,"Marissa Mesiemore",128,146,37,9,45,7,"3.607",0.273,1.499,"3.485"
"224",30125,71061,2021,"Trinity Valentine",128,145,55,9,122,6,"3.333",0.267,1.632,"2.603"
"225",497,70021,2021,"Hope Trautwein",127.3,80,40,8,235,8,"1.479",0.17,1.002,"0.663"
"226",11416,248,2021,"Paige Adair",127.3,118,26,8,119,21,"2.080",0.236,1.188,"3.471"
"227",150,69357,2021,"Ellie Thurow",127.2,127,27,10,107,14,"3.346",0.244,1.285,"3.019"
"228",513,69382,2021,"Payton Tidd",127.2,115,34,7,80,15,"2.469",0.222,1.223,"3.638"
"229",660,2645,2021,"Sydney Baalman",127.2,119,42,7,92,9,"2.800",0.232,1.318,"3.027"
"230",9081,35501,2021,"Kali Kaestner",127.2,141,33,9,123,5,"2.086",0.27,1.435,"1.969"
"231",149,4234,2021,"Kaitlin Beasley-Polko",127.1,156,62,17,112,17,"4.182",0.282,1.847,"4.240"
"232",492,13953,2021,"Gianna Corban",127.1,126,54,5,123,2,"2.692",0.243,1.452,"2.062"
"233",561,13227,2021,"Mac Kenzie Collier",127.1,118,24,5,128,11,"2.969",0.228,1.155,"2.196"
"234",9630,51307,2021,"Abigail O'Shields",127.1,108,48,10,90,9,"2.036",0.214,1.305,"3.273"
"235",465,7637,2021,"Jenny Bressler",126.3,99,57,11,131,18,"2.429",0.207,1.317,"3.788"
"236",679,44099,2021,"Jessica Masur",126.1,95,23,7,117,3,"1.719",0.199,0.99,"1.568"
"237",1009,42164,2021,"Kylee Lynch",125.3,131,26,16,68,11,"3.060",0.252,1.375,"3.457"
"238",30128,14793,2021,"Hanna Cress",125.3,148,38,5,103,13,"3.227",0.276,1.518,"3.131"
"239",14,28508,2021,"Wendi Hammond",125.2,112,29,9,111,9,"2.840",0.22,1.193,"2.472"
"240",99,74300,2021,"Kellie White",125.2,120,45,16,114,8,"2.341",0.235,1.441,"2.870"
"241",1083,39709,2021,"Brianna Leavell",125.2,181,21,0,106,30,"5.183",0.317,1.608,"4.319"
"242",2699,41818,2021,"Lexi Lucas",125.2,122,14,5,70,27,"3.291",0.239,1.124,"4.535"
"243",30051,14368,2021,"Nikole Counts",125.2,112,39,4,92,4,"1.896",0.222,1.235,"2.376"
"244",30141,25695,2021,"Sara Gockenbach",125,135,55,11,84,8,"3.808",0.263,1.608,"3.472"
"245",15646,35200,2021,"Rilee Jones",124.3,97,64,22,125,10,"3.195",0.205,1.465,"3.505"
"246",464,46746,2021,"Kamryn Meyer",124.1,96,78,7,166,13,"3.264",0.201,1.455,"3.140"
"247",1013,4011,2021,"Danielle Bauer",124.1,89,32,9,128,2,"2.029",0.186,1.047,"1.538"
"248",1203,27343,2021,"Bayleigh Grogan",124.1,142,18,8,70,11,"2.367",0.269,1.353,"3.052"
"249",30002,28275,2021,"Raygn Hall",124.1,134,18,4,72,9,"1.916",0.262,1.256,"2.714"
"250",30028,22790,2021,"Payton Foster",124,83,28,7,106,4,"1.128",0.182,0.951,"1.957"
"251",339,29403,2021,"Sarah Harvey",123.3,165,26,13,62,10,"3.333",0.3,1.646,"3.393"
"252",650,40895,2021,"Sarah Lisko",123.3,213,39,15,44,10,"4.972",0.35,2.155,"4.046"
"253",164,51264,2021,"Meghan O'Neil",123.2,144,57,6,80,13,"3.455",0.273,1.675,"4.002"
"254",731,69741,2021,"Kapri Toone",123.1,156,50,5,63,19,"4.655",0.293,1.711,"4.720"
"255",1343,60253,2021,"Abby Runyon",123.1,150,44,13,68,8,"3.177",0.288,1.677,"3.526"
"256",110,24275,2021,"Rachel Garcia",123,80,29,18,163,5,"1.309",0.175,1.033,"1.424"
"257",243,40225,2021,"Shawna Leonard",123,95,33,3,128,4,"1.707",0.196,1.065,"1.620"
"258",427,18018,2021,"Lauren Dixon",122.3,131,28,5,133,6,"2.394",0.263,1.336,"1.675"
