"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"74",367,17216,2020,"Taylor Roby",73.2,63,26,7,44,2,"1.995",0.216,1.303,"2.902"
"75",418,1253,2020,"Meghan Beaubien",73.2,43,20,7,90,8,"1.520",0.163,0.95,"2.468"
"76",51,17248,2020,"Gia Rodoni",73.1,38,13,6,97,5,"1.145",0.144,0.777,"1.418"
"77",361,20715,2020,"Elena Valenzuela",73,69,29,4,32,3,"2.877",0.235,1.397,"3.414"
"78",31,19534,2020,"Autumn Storms",72.2,62,12,2,61,4,"1.156",0.221,1.046,"2.015"
"79",671,10986,2020,"Megan Kleist",72.2,50,20,5,70,8,"2.312",0.181,1.032,"2.937"
"80",107,15751,2020,"Alexandra Perez",72.1,82,31,10,37,8,"3.968",0.275,1.7,"4.515"
"81",26172,12122,2020,"Jenika Lombrana",72.1,60,28,5,43,3,"2.903",0.22,1.286,"3.119"
"82",2,2080,2020,"Samantha Bradley",72,80,24,8,30,9,"3.986",0.269,1.556,"4.525"
"83",676,11217,2020,"Ashley Kriesel",72,30,31,4,116,0,"0.875",0.12,0.903,"0.636"
"84",433,9972,2020,"Molly Jacobsen",71.2,74,22,6,64,4,"3.419",0.257,1.423,"2.512"
"85",28755,13665,2020,"Marissa Mesiemore",71.2,65,21,7,59,1,"2.637",0.226,1.298,"2.107"
"86",316,1591,2020,"Alyssa Bilodeau",71.1,48,21,7,111,2,"1.864",0.183,1.065,"0.830"
"87",361,22225,2020,"Tallie Woodson",71.1,101,16,10,30,1,"3.827",0.328,1.78,"2.835"
"88",28755,11656,2020,"Sarah Lawton",71.1,60,15,6,80,5,"2.159",0.222,1.136,"1.951"
"89",29,12192,2020,"Mariah Lopez",71,45,22,4,93,4,"1.380",0.174,1,"1.611"
"90",659,8454,2020,"Sarah Harness",71,63,14,4,76,2,"1.972",0.231,1.141,"1.386"
"91",650,12036,2020,"Sarah Lisko",70.3,88,16,8,23,8,"4.042",0.285,1.577,"4.231"
"92",301,18599,2020,"Sydney Sickels",70.2,55,17,3,82,11,"2.377",0.205,1.061,"2.952"
"93",522,17713,2020,"Shannon Saile",70,52,30,7,89,5,"1.800",0.201,1.271,"2.371"
"94",392,18082,2020,"Trinity Schlotterbeck",69.2,69,29,7,32,7,"3.718",0.245,1.507,"4.338"
"95",630,8172,2020,"Shannon Haddad",69.2,47,15,6,79,2,"1.005",0.185,0.976,"1.410"
"96",314,15320,2020,"Kayla Owens",69.1,90,12,5,59,5,"3.029",0.305,1.543,"2.371"
"97",483,14101,2020,"Jordan Moon",69.1,35,21,2,50,7,"1.615",0.143,0.837,"3.265"
"98",693,9610,2020,"Celie Hudson",69.1,59,28,5,66,5,"2.019",0.216,1.327,"2.862"
"99",732,17867,2020,"Sydney Sandez",69.1,61,8,3,35,4,"2.423",0.224,1.038,"2.616"
"100",472,6109,2020,"Matalasi Faapito",68.3,79,23,7,43,9,"4.362",0.279,1.58,"4.154"
"101",579,20832,2020,"Dana Vatakis",68.3,59,17,10,46,1,"2.638",0.211,1.246,"2.429"
"102",47,10368,2020,"Deborah Jones",68.2,55,27,2,55,3,"1.631",0.212,1.223,"2.633"
"103",201,14074,2020,"Jade Montgomery",68.2,71,19,4,49,8,"3.568",0.252,1.369,"3.492"
"104",231,14438,2020,"Allison Muraskin",68.2,52,22,4,43,6,"1.427",0.2,1.136,"3.419"
"105",366,15962,2020,"Audrey Pickett",68.2,89,23,8,43,2,"3.874",0.293,1.748,"2.881"
"106",153,13942,2020,"Bailey Misken",68.1,50,15,5,71,1,"1.024",0.192,1.024,"1.390"
"107",193,19264,2020,"Peyton St george",68.1,55,18,1,66,3,"2.049",0.209,1.083,"1.873"
"108",312,5323,2020,"Allison Doocy",68.1,48,20,3,102,5,"1.537",0.191,1.039,"1.376"
"109",406,15605,2020,"Bailey Pattison",68.1,87,25,4,28,19,"5.532",0.299,1.698,"6.468"
"110",460,15572,2020,"Rylee Pate",68.1,54,26,3,85,3,"2.254",0.205,1.215,"1.756"
"111",464,8322,2020,"Sydney Hampton",68.1,72,18,8,32,7,"3.995",0.264,1.434,"3.937"
"112",792,21403,2020,"Madyson Watson",68,70,24,4,59,11,"3.603",0.26,1.441,"4.003"
"113",97,6792,2020,"Sophie Frost",67.3,74,30,3,55,7,"4.015",0.26,1.574,"3.576"
"114",328,16670,2020,"Hailey Reed",67.2,67,23,15,42,11,"4.448",0.245,1.552,"4.957"
"115",388,10407,2020,"Laney Jones",67.2,71,30,6,61,4,"3.621",0.259,1.581,"2.962"
"116",30135,21013,2020,"Kerisa Viramontes",67.1,60,25,2,66,7,"3.431",0.229,1.292,"2.994"
"117",794,18204,2020,"Kayla Schwebke",67,76,31,6,40,10,"5.015",0.27,1.687,"4.803"
"118",66,2247,2020,"Kelsey Broadus",66.2,55,28,14,68,4,"2.940",0.219,1.455,"3.030"
"119",253,6992,2020,"Aaliyah Garcia",66.2,60,6,6,61,6,"2.310",0.227,1.08,"2.280"
"120",294,19744,2020,"Kelsea Sweeney",66.2,88,24,2,29,1,"3.255",0.299,1.71,"2.895"
"121",774,19359,2020,"Sydney Stefanick",66.2,86,22,7,48,6,"4.725",0.293,1.725,"3.435"
"122",48,10506,2020,"Annah Junge",66.1,66,21,4,58,3,"2.216",0.25,1.372,"2.370"
"123",692,611,2020,"Alyssa Arden",66.1,66,34,6,69,10,"4.116",0.249,1.598,"4.088"
"124",77,14004,2020,"Autumn Moffat-korth",66,66,9,4,41,5,"1.803",0.241,1.197,"2.733"
"125",463,6305,2020,"Olivia Ferrell",66,71,34,7,50,12,"4.136",0.268,1.697,"5.112"
"126",756,16064,2020,"Gabbie Plain",66,52,21,0,94,3,"2.758",0.204,1.106,"1.097"
"127",494,10390,2020,"Jannay Jones",65.3,76,21,8,32,1,"4.030",0.28,1.591,"2.945"
"128",731,20332,2020,"Kapri Toone",65.2,57,20,3,40,3,"2.345",0.224,1.218,"2.826"
"129",128,12582,2020,"Gianna Mancha",65.1,56,21,3,53,6,"3.107",0.222,1.224,"3.073"
"130",2707,15353,2020,"Kailyn Packard",65.1,78,39,5,42,11,"4.821",0.283,1.867,"5.323"
"131",96,5263,2020,"Hailey Dolcini",65,46,31,5,77,5,"1.508",0.195,1.262,"2.692"
"132",545,11037,2020,"Brittany Knight",64.2,86,24,7,47,6,"4.655",0.301,1.809,"3.591"
"133",782,11494,2020,"Bailey Lange",64.2,83,30,13,47,11,"5.737",0.297,1.948,"5.153"
"134",1356,18978,2020,"Shi Smith",64.2,55,14,11,91,12,"3.356",0.218,1.237,"3.158"
"135",28600,7785,2020,"Megan Gray",64.2,49,20,5,68,5,"2.273",0.202,1.144,"2.462"
"136",156,10039,2020,"Jessica Jarecki",64,60,25,3,39,6,"2.406",0.242,1.375,"3.712"
"137",5,18838,2020,"Adrian Smith",63.2,67,37,8,53,14,"6.597",0.256,1.759,"5.714"
"138",87,7758,2020,"Alyssa Graves",63.2,51,19,0,81,6,"2.749",0.211,1.099,"1.976"
"139",346,17586,2020,"Aaliyah Ruiz",63.2,70,21,5,40,4,"2.749",0.264,1.508,"3.185"
"140",610,18239,2020,"Kayla Scott",63.2,92,11,6,23,1,"3.738",0.326,1.712,"2.683"
"141",1092,12394,2020,"Andrea Lyon",63.2,46,32,2,63,5,"2.529",0.192,1.257,"3.044"
"142",37,8337,2020,"Lexie Handley",63.1,70,31,5,52,3,"3.426",0.259,1.674,"3.079"
"143",102,1489,2020,"Marissa Bertuccio",63.1,60,9,5,47,6,"1.879",0.238,1.168,"2.811"
"144",404,5817,2020,"Chyanne Ellett",63.1,47,41,3,80,4,"2.653",0.197,1.437,"2.779"
"145",508,9564,2020,"Jensen Howell",63.1,53,12,4,71,2,"1.879",0.215,1.089,"1.326"
"146",1104,4981,2020,"Ryan Denhart",63.1,60,20,2,40,9,"3.426",0.236,1.295,"4.026"
"147",27,12144,2020,"Kenzie Longanecker",63,58,17,1,51,3,"2.556",0.231,1.206,"2.257"
"148",719,4919,2020,"Chenise Delce",63,44,22,5,48,5,"1.556",0.19,1.127,"3.194"
"149",688,17382,2020,"Alexa Romero",62.3,64,30,4,66,9,"3.000",0.253,1.556,"3.781"
"150",255,14653,2020,"Blake Neleman",62.2,35,21,7,77,2,"1.452",0.156,1.005,"1.698"
"151",406,2723,2020,"Amber Byrd",62.2,58,23,2,25,11,"3.574",0.231,1.324,"5.081"
"152",509,21878,2020,"Danielle Williams",62.2,56,17,9,86,6,"3.574",0.229,1.309,"2.145"
"153",529,22356,2020,"Brooke Yanez",62.2,37,20,7,94,4,"1.564",0.166,1.021,"1.522"
"154",771,2993,2020,"Abby Carlin",62.2,64,7,6,42,7,"2.011",0.25,1.229,"3.134"
"155",9,22204,2020,"Amy Woodham",62.1,54,15,5,40,2,"1.909",0.226,1.187,"2.496"
"156",164,15154,2020,"Marybeth Olson",62.1,41,16,1,84,6,"1.460",0.178,0.93,"1.774"
"157",514,2877,2020,"Sydney Campbell",62,71,10,1,47,2,"1.919",0.259,1.323,"1.835"
"158",393,7630,2020,"Nasya Goodman",61.3,87,38,15,49,7,"6.774",0.307,2.258,"4.852"
"159",90,347,2020,"Krystyna Allman",61.2,69,21,2,54,4,"3.065",0.263,1.492,"2.611"
"160",219,12083,2020,"Emily Lockhart",61.2,78,39,10,51,2,"4.427",0.288,2.059,"3.551"
"161",603,2340,2020,"Erin Brown",61.2,63,24,7,34,7,"2.951",0.25,1.524,"4.281"
"162",37,19770,2020,"Ashlee Swindle",61.1,65,19,5,30,7,"3.652",0.262,1.451,"4.079"
"163",87,16944,2020,"Karli Ricketts",61.1,42,21,4,88,7,"2.054",0.188,1.092,"2.237"
"164",169,17896,2020,"Mikayla Santa cruz",61.1,65,31,1,46,4,"2.739",0.258,1.582,"3.313"
"165",352,2031,2020,"Parker Boyd",61.1,60,16,3,51,8,"2.967",0.249,1.288,"3.362"
"166",473,19197,2020,"Kiana Spencer",61.1,76,27,5,15,7,"4.451",0.291,1.761,"4.960"
"167",674,20844,2020,"Alana Vawter",61.1,49,20,5,52,2,"1.484",0.212,1.207,"2.351"
"168",2678,9589,2020,"Shakeidria Hubbard",61.1,108,43,8,32,11,"7.761",0.361,2.592,"6.183"
"169",301,10047,2020,"Addy Jarvis",61,56,19,3,53,4,"2.410",0.231,1.279,"2.597"
"170",519,13181,2020,"Madi Mccrady",61,89,24,3,34,6,"4.705",0.337,1.902,"3.892"
"171",670,13097,2020,"Tori Mccann",61,51,13,2,37,0,"1.148",0.215,1.082,"1.925"
"172",8,10837,2020,"Lexi Kilfoyl",60.2,48,29,1,57,5,"2.423",0.208,1.286,"3.076"
"173",234,17837,2020,"Kathryn Sandercock",60.2,50,11,4,35,4,"2.192",0.217,1.071,"2.845"
"174",290,9203,2020,"Sydney Hixenbaugh",60.2,98,22,1,22,7,"5.308",0.348,1.995,"4.312"
"175",676,21800,2020,"Kassidy Wilbur",60.2,37,32,2,81,3,"1.731",0.172,1.17,"2.054"
"176",695,6905,2020,"Erin Gallagher",60.2,47,12,5,55,8,"2.654",0.205,1.055,"3.142"
"177",1157,1412,2020,"Melanie Bennett",60.2,54,15,5,48,7,"1.846",0.228,1.22,"3.307"
"178",234,656,2020,"Caylan Arnold",60,37,10,6,60,5,"1.400",0.173,0.883,"2.283"
"179",311,3389,2020,"Karlie Charles",60,72,10,0,33,7,"2.567",0.289,1.367,"3.317"
"180",600,20912,2020,"Grace Vesco",60,73,27,14,43,1,"3.967",0.272,1.9,"3.233"
"181",97,12827,2020,"Dani Martinez",59.2,56,33,4,34,3,"2.933",0.243,1.559,"3.774"
"182",667,3745,2020,"Koryne Coddington",59.2,83,12,6,27,5,"3.872",0.316,1.693,"3.489"
"183",229,7068,2020,"Lynn Gardner",59.1,75,23,4,52,4,"4.483",0.299,1.719,"2.889"
"184",277,14446,2020,"Ashley Murphy",59.1,73,21,7,24,8,"4.837",0.291,1.702,"4.760"
"185",428,15669,2020,"Autumn Pease",59.1,46,10,4,62,4,"2.124",0.204,1.011,"1.894"
"186",27,9323,2020,"Sydney Holland",59,36,23,4,40,2,"1.780",0.164,1.068,"2.858"
"187",47,17501,2020,"Alyssa Rothwell",58.2,46,40,2,68,3,"1.790",0.209,1.5,"2.894"
"188",193,2692,2020,"Brianna Butler",58.2,35,17,3,58,4,"0.955",0.165,0.938,"2.332"
"189",505,7388,2020,"Taylor Ginther",58.2,62,22,9,29,1,"1.670",0.262,1.585,"3.218"
"190",650,5064,2020,"Alexis Devers",58.2,61,33,11,35,5,"3.341",0.254,1.79,"4.565"
"191",660,9857,2020,"Emily Ingles",58.2,49,26,10,56,7,"2.625",0.226,1.449,"3.883"
"192",189,9748,2020,"Mackenzie Hupke",58.1,78,64,8,32,3,"6.240",0.308,2.571,"5.674"
"193",253,21133,2020,"Rylee Waldrep",58.1,55,17,3,34,5,"2.520",0.239,1.286,"3.377"
"194",487,7118,2020,"Megan Garst",58.1,26,15,4,82,1,"1.320",0.129,0.771,"0.789"
"195",697,16231,2020,"Kayla Poynter",58.1,41,27,0,54,4,"1.680",0.187,1.166,"2.829"
"196",1356,14565,2020,"Carley Nance",58.1,67,21,6,44,7,"4.200",0.272,1.611,"3.840"
"197",147,3276,2020,"Logan Caymol",58,46,28,11,63,6,"3.500",0.209,1.466,"3.590"
"198",180,22058,2020,"Emily Winburn",58,60,7,6,31,2,"1.931",0.262,1.259,"2.452"
"199",2699,5147,2020,"Kayana Diederich",58,76,20,3,30,13,"4.948",0.298,1.707,"5.469"
"200",277,5185,2020,"Isabella Dino",57.2,73,13,2,24,7,"3.763",0.287,1.526,"3.926"
"201",625,4855,2020,"Taylor Decelles",57.2,64,39,11,44,8,"4.491",0.274,1.977,"5.279"
"202",746,16618,2020,"Aly Rayle",57.2,40,17,6,74,9,"2.913",0.187,1.092,"3.059"
"203",796,9039,2020,"Haley Hestekin",57.2,56,11,5,28,5,"1.942",0.248,1.249,"3.388"
"204",2,18731,2020,"Alivia Sinnott",57.1,62,26,2,28,10,"5.006",0.267,1.57,"5.156"
"205",404,14769,2020,"Mariah Nichols",57.1,50,39,5,40,4,"2.808",0.223,1.64,"4.214"
"206",419,906,2020,"Amber Baldwin",57.1,48,36,4,44,3,"3.052",0.215,1.535,"3.638"
"207",674,2033,2020,"Tatum Boyd",57.1,45,13,2,29,0,"0.855",0.21,1.047,"2.173"
"208",454,10003,2020,"Hannah James",57,52,17,2,50,5,"2.579",0.229,1.246,"2.786"
"209",758,5302,2020,"Kate Donaldson",56.3,79,23,7,25,4,"5.035",0.307,1.912,"4.014"
"210",104,14019,2020,"Alyssa Molina",56.2,49,20,7,39,5,"2.965",0.224,1.341,"3.600"
"211",108,2361,2020,"Kenedi Brown",56.2,56,30,2,59,5,"3.953",0.239,1.553,"3.159"
"212",17,5342,2020,"Ambria Dorsey",56.1,65,44,6,32,2,"4.846",0.267,2.041,"4.388"
"213",198,18096,2020,"Kelly Schmidt",56.1,59,18,1,28,2,"2.858",0.261,1.385,"2.879"
"214",693,19775,2020,"Allison Swinford",56.1,52,26,0,48,4,"3.728",0.23,1.385,"3.004"
"215",104,14887,2020,"Felisha Noriega",56,51,16,12,40,4,"2.375",0.23,1.411,"3.400"
"216",178,871,2020,"Brianna Baker",56,100,10,4,17,13,"6.500",0.369,2.036,"5.561"
"217",311,19184,2020,"Ellie Spelhaug",56,52,30,3,33,5,"3.500",0.241,1.518,"4.150"
"218",2711,3660,2020,"Morgan Clausen",56,55,19,1,38,3,"2.750",0.246,1.339,"2.811"
"219",10411,9126,2020,"Erin Hill",56,53,17,7,42,6,"2.625",0.248,1.375,"3.579"
"220",367,8499,2020,"Chardonnay Harris",55.3,61,16,2,38,7,"4.000",0.268,1.411,"3.632"
"221",17,20668,2020,"Brenn Ursin",55.2,82,32,5,24,3,"6.790",0.325,2.138,"4.232"
"222",90,1504,2020,"Steffi Best",55.2,90,39,2,29,4,"6.162",0.36,2.353,"4.502"
"223",416,21146,2020,"Alli Walker",55.2,65,23,1,32,4,"2.892",0.269,1.599,"3.478"
"224",519,20192,2020,"Baylie Thornhill",55.2,80,18,2,36,11,"5.281",0.321,1.796,"4.753"
"225",5,15894,2020,"Lexie Petrof",55.1,72,25,6,19,7,"5.440",0.299,1.861,"5.039"
"226",149,1245,2020,"Kaitlin Beasley-polko",55.1,63,28,8,44,7,"5.060",0.273,1.789,"4.406"
"227",164,15021,2020,"Meghan O'neil",55,45,14,3,29,2,"1.527",0.212,1.127,"2.745"
"228",328,7482,2020,"Tatum Goff",55,60,20,11,43,9,"4.582",0.27,1.655,"4.655"
"229",2743,8095,2020,"Annie Gunther",55,70,20,6,27,5,"3.436",0.288,1.745,"4.018"
"230",101,10005,2020,"Jillian James",54.2,53,15,11,49,3,"2.817",0.247,1.445,"2.748"
"231",772,14956,2020,"Shelby Nunn",54.2,46,6,1,28,2,"1.152",0.224,0.97,"2.235"
"232",9,3312,2020,"Sarah Cespedes",54.1,65,20,3,51,4,"3.221",0.281,1.62,"2.750"
"233",302,20496,2020,"Allie Trudeau",54.1,58,37,5,38,2,"4.896",0.259,1.84,"3.799"
"234",331,18000,2020,"Andrea Scali",54.1,41,27,6,76,8,"4.767",0.201,1.362,"3.339"
"235",572,8085,2020,"Sarah Gunderson",54.1,69,6,7,45,10,"3.607",0.3,1.509,"3.854"
"236",156,7373,2020,"Taylor Gilmore",54,55,24,10,43,1,"2.722",0.253,1.648,"2.937"
"237",288,9701,2020,"Logan Hulon",54,47,23,3,58,9,"3.370",0.222,1.352,"3.863"
"238",175,862,2020,"Sarah Bailitz",53.2,58,43,3,54,7,"3.391",0.261,1.938,"4.655"
"239",236,728,2020,"Madie Aughinbaugh",53.2,63,11,1,48,6,"3.783",0.278,1.398,"2.735"
"240",669,5129,2020,"Steffany Dickerson",53.2,48,21,1,47,3,"1.435",0.234,1.304,"2.605"
"241",43,8456,2020,"Shelby Harpe",53.1,70,49,13,29,6,"6.956",0.3,2.475,"6.262"
"242",96,12342,2020,"Danielle Lung",53.1,53,20,2,51,4,"3.412",0.251,1.406,"2.700"
"243",219,20920,2020,"Izzy Vetter",53.1,50,30,6,63,6,"4.069",0.231,1.613,"3.525"
"244",371,17580,2020,"Sydney Ruggles",53.1,48,26,6,44,1,"1.706",0.235,1.5,"2.794"
"245",454,20853,2020,"Jenna Veber",53.1,50,2,2,30,4,"2.625",0.229,1.012,"2.475"
"246",534,19702,2020,"Myka Sutherlin",53.1,45,26,5,57,4,"1.969",0.216,1.425,"2.981"
"247",556,387,2020,"Daniela Alvarez",53.1,51,12,4,32,3,"3.675",0.233,1.256,"2.831"
"248",695,16971,2020,"Hannah Ridolfi",53.1,50,16,9,24,4,"2.231",0.238,1.406,"3.881"
"249",758,16509,2020,"Mariah Ramirez",53.1,47,35,6,32,3,"2.362",0.225,1.65,"4.237"
"250",28,16263,2020,"Madison Preston",53,35,22,5,69,2,"2.774",0.18,1.17,"1.815"
"251",450,14703,2020,"Avery Neuhart",53,64,16,6,18,1,"3.698",0.282,1.623,"3.211"
"252",490,21192,2020,"Devin Wallace",53,42,20,4,51,9,"2.906",0.201,1.245,"4.042"
"253",691,16217,2020,"Lauren Powell",52.3,48,11,7,50,1,"3.038",0.223,1.245,"1.777"
"254",691,12246,2020,"Raven Loveless",52.3,66,14,3,24,0,"3.962",0.292,1.566,"2.457"
"255",235,20468,2020,"Rylee Trlicek",52.2,62,11,3,28,1,"1.994",0.29,1.443,"2.381"
"256",308,13154,2020,"Lauren Mcconnell",52.2,68,46,4,37,9,"6.646",0.3,2.241,"6.065"
"257",430,21976,2020,"Annie Willis",52.2,32,8,4,78,0,"0.797",0.166,0.835,"0.122"
"258",446,17603,2020,"Stephanie Rundlett",52.2,66,39,5,27,10,"5.848",0.296,2.089,"6.349"
"259",30135,12177,2020,"Giana Lopez",52.2,73,17,3,21,5,"5.316",0.313,1.766,"3.976"
"260",254,14108,2020,"Sophie Mooney",52.1,51,23,5,50,6,"3.478",0.237,1.51,"3.585"
