"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"19",519,62388,2018,"Danielle Stiene",230,156,58,19,281,13,"1.461",0.181,1.013,"1.696"
"20",661,37551,2018,"Jennifer Leonhardt",229.1,167,68,12,277,17,"2.350",0.19,1.077,"1.995"
"21",95,23593,2018,"Haley Gilham",228.3,162,64,12,187,3,"1.377",0.188,1.04,"1.932"
"22",410,12823,2018,"Megan Cook",228.1,181,51,27,188,8,"1.410",0.208,1.134,"2.234"
"23",493,58771,2018,"Jacquelyn Sertic",228,162,65,21,307,10,"1.719",0.189,1.088,"1.409"
"24",659,32635,2018,"Brianna Jones",227.3,217,59,13,212,16,"2.120",0.236,1.269,"2.400"
"25",315,60005,2018,"Faith Sims",226.2,171,145,34,163,4,"2.503",0.197,1.545,"3.561"
"26",489,44294,2018,"Courtney Mirabella",226.2,161,84,15,306,8,"1.700",0.189,1.148,"1.468"
"27",1376,63961,2018,"Victoria Taylor",225.2,166,55,16,224,15,"1.427",0.193,1.051,"2.223"
"28",30152,7661,2018,"Katelyn Brown",225,208,59,10,238,26,"2.488",0.229,1.231,"2.707"
"29",513,29765,2018,"Alexis Holloway",223.3,186,137,10,179,13,"2.627",0.21,1.488,"3.526"
"30",28,32967,2018,"Giselle Juarez",223.1,124,41,21,305,17,"1.222",0.156,0.833,"1.491"
"31",646,7612,2018,"Devin Brown",223,174,70,31,231,16,"2.072",0.201,1.233,"2.620"
"32",810,59005,2018,"Ashley Sharp",222.3,228,53,18,127,12,"2.513",0.249,1.342,"2.916"
"33",30052,60656,2018,"Kylee Smith",220.2,103,41,22,314,4,"0.603",0.135,0.752,"0.646"
"34",51,55076,2018,"Gia Rodoni",220.1,180,65,6,268,21,"2.350",0.211,1.139,"2.173"
"35",68,17536,2018,"Ali Dubois",220.1,175,56,12,192,14,"2.065",0.206,1.103,"2.409"
"36",711,15631,2018,"Megan Dejter",220,213,53,15,115,16,"2.100",0.24,1.277,"3.227"
"37",765,30239,2018,"Amanda Houck",219.1,159,31,15,167,7,"1.150",0.188,0.935,"1.921"
"38",317,814,2018,"Odicci Alexander",218.3,178,47,17,216,29,"2.335",0.207,1.106,"3.026"
"39",1371,43039,2018,"Kelsey Meeks",217.3,243,71,28,102,26,"3.246",0.272,1.57,"4.379"
"40",2,47544,2018,"Hannah Null",217.1,177,37,13,194,20,"2.126",0.211,1.045,"2.501"
"41",370,3034,2018,"Hannah Bandimere",217.1,201,50,15,125,11,"2.061",0.231,1.224,"2.805"
"42",404,60726,2018,"Molly Smith",217.1,169,61,24,220,21,"2.030",0.201,1.169,"2.805"
"43",283,13115,2018,"Sarah Cornell",216.2,154,75,14,245,30,"2.360",0.188,1.122,"3.171"
"44",23725,35492,2018,"Laura Kratzke",216.2,176,47,14,249,5,"2.263",0.209,1.095,"1.245"
"45",702,50844,2018,"Randy Phillips",215.2,220,79,30,53,31,"3.310",0.252,1.525,"5.293"
"46",30050,26130,2018,"Ali Haesele",214.3,185,38,7,217,20,"2.151",0.217,1.071,"2.218"
"47",418,3985,2018,"Meghan Beaubien",214.1,101,46,25,266,7,"1.176",0.134,0.803,"1.336"
"48",235,3374,2018,"Kelly Barnhill",213.1,85,76,11,324,21,"1.082",0.118,0.806,"1.866"
"49",502,67055,2018,"Valerie Vidal",213,193,58,12,162,21,"2.892",0.23,1.235,"3.146"
"50",9680,1583,2018,"Ilona Andringa",211.3,164,37,28,209,7,"1.487",0.2,1.081,"1.777"
"51",694,2017,2018,"Caylan Arnold",210.2,167,69,12,227,18,"2.126",0.204,1.177,"2.509"
"52",102,41290,2018,"Celina Matthias",210,167,77,18,207,11,"2.132",0.206,1.247,"2.467"
"53",372,6965,2018,"Samantha Bratland",209.2,143,70,13,189,11,"1.771",0.187,1.079,"2.467"
"54",1266,20495,2018,"Jamie Fisher",209.1,233,63,22,102,9,"2.808",0.264,1.519,"3.202"
"55",31,26136,2018,"Mary Haff",208.1,118,44,20,249,20,"1.547",0.155,0.874,"2.179"
"56",563,45427,2018,"Abby Morrow",207.2,229,23,7,92,12,"2.192",0.264,1.248,"2.699"
"57",67,17453,2018,"Jessica Dreswick",206.2,173,84,29,184,8,"2.472",0.212,1.384,"2.763"
"58",782,36422,2018,"Bailey Lange",206.1,203,81,15,184,10,"2.951",0.239,1.449,"2.642"
"59",363,23032,2018,"Sydney Gay",205.2,158,69,10,171,19,"2.008",0.198,1.152,"3.090"
"60",1395,70525,2018,"Jordan Withrow",205.2,151,103,20,232,28,"2.893",0.202,1.332,"3.708"
"61",110,22611,2018,"Rachel Garcia",205.1,104,48,28,315,11,"1.330",0.141,0.877,"1.138"
"62",30058,47366,2018,"Tiaria Norman",204.2,174,94,6,241,9,"2.223",0.215,1.339,"2.082"
"63",2711,41329,2018,"Sydney Matzko",204,186,68,29,142,7,"2.195",0.227,1.387,"2.880"
"64",234,26807,2018,"Kylee Hanson",202,111,44,6,241,14,"1.351",0.153,0.797,"1.658"
"65",352,6622,2018,"Parker Boyd",202,179,62,11,187,11,"2.598",0.223,1.247,"2.341"
"66",9630,66987,2018,"Hannah Vet",201.2,167,15,5,125,8,"1.284",0.209,0.927,"1.974"
"67",201,70449,2018,"Jessica Wireman",200.1,160,79,17,240,16,"2.378",0.206,1.279,"2.480"
"68",219,20851,2018,"Morgan Florey",199.1,145,74,27,303,8,"1.968",0.19,1.235,"1.401"
"69",30221,64188,2018,"Mallory Teunissen",199,157,39,20,230,11,"1.864",0.207,1.085,"1.696"
"70",601,64225,2018,"Lindsey Thayer",198.1,91,33,10,323,8,"1.236",0.132,0.676,"0.317"
"71",234,34402,2018,"Meghan King",195.1,133,54,14,190,5,"1.183",0.184,1.03,"1.831"
"72",436,34424,2018,"Carly Kingery",195.1,147,45,16,239,16,"2.222",0.195,1.065,"1.955"
"73",312,17118,2018,"Allison Doocy",195,180,55,17,205,9,"1.830",0.232,1.292,"2.005"
"74",419,32019,2018,"Cori Jennings",194.3,173,61,17,111,7,"2.514",0.224,1.288,"2.928"
"75",435,18935,2018,"Avery English",194.3,227,33,21,115,10,"2.659",0.275,1.443,"2.718"
"76",228,7685,2018,"Kyaira Brown",194.2,193,60,27,139,12,"3.128",0.24,1.438,"3.114"
"77",259,15522,2018,"Jesse DeDomenico",194.2,114,61,18,170,0,"1.080",0.158,0.992,"1.870"
"78",306,65302,2018,"Tara Trainer",194.2,147,117,8,216,11,"2.696",0.195,1.397,"2.842"
"79",30181,6908,2018,"Taylor Brandts",194.2,138,40,12,207,7,"1.043",0.188,0.976,"1.542"
"80",277,64614,2018,"Dana Thomsen",194.1,213,53,11,146,24,"2.990",0.262,1.426,"3.491"
"81",458,70484,2018,"Haley Wiseman",194.1,182,89,17,191,16,"2.917",0.237,1.481,"3.141"
"82",624,42661,2018,"Lindsey McLeod",194.1,147,78,19,222,22,"2.378",0.201,1.256,"3.085"
"83",444,42692,2018,"Chelsea McManaway",193.1,92,74,25,277,11,"1.484",0.138,0.988,"1.811"
"84",107,12613,2018,"Zoe Conley",192.1,173,63,4,189,13,"2.219",0.228,1.247,"2.358"
"85",437,65765,2018,"Jenna Turato",192.1,191,52,16,115,15,"2.620",0.24,1.346,"3.278"
"86",2699,48752,2018,"Megan Overton",192.1,173,99,17,162,24,"3.313",0.229,1.503,"4.147"
"87",1460,41700,2018,"Makayla McCarthy",192,141,44,7,211,19,"1.713",0.188,0.999,"2.285"
"88",593,50417,2018,"Morgan Perry",191.2,154,39,12,184,8,"1.681",0.208,1.07,"1.821"
"89",360,60295,2018,"Bekah Slattery",191.1,132,50,11,219,10,"1.609",0.184,1.008,"1.747"
"90",490,67802,2018,"Devin Wallace",191.1,187,118,35,137,13,"3.401",0.246,1.776,"4.250"
"91",262,38111,2018,"Allison Lipovsky",191,92,28,15,309,6,"0.806",0.136,0.707,"0.248"
"92",10411,5095,2018,"Christina Biggerstaff",190.1,124,84,5,229,21,"2.061",0.178,1.12,"2.831"
"93",319,43642,2018,"Christina Mezey",189.2,301,156,13,87,8,"6.797",0.342,2.48,"4.706"
"94",562,28721,2018,"Casey Herzog",189.1,178,61,11,171,9,"1.665",0.238,1.321,"2.352"
"95",156,31105,2018,"Bridgette Hutton",189,180,106,7,129,11,"3.258",0.237,1.549,"3.585"
"96",439,54318,2018,"Amanda Riley",189,135,86,13,219,12,"2.184",0.187,1.237,"2.479"
"97",365,67866,2018,"Allie Walljasper",188.1,123,36,7,143,9,"1.190",0.173,0.882,"2.187"
"98",463,31466,2018,"Kaylan Jablonski",188.1,209,77,8,133,15,"3.494",0.269,1.561,"3.377"
"99",83,23091,2018,"Raeanne Geffert",188,176,24,2,152,12,"2.084",0.233,1.074,"2.028"
"100",316,5159,2018,"Alyssa Bilodeau",187.3,166,76,14,115,4,"2.123",0.226,1.362,"2.890"
"101",1179,57491,2018,"Shelby Saylors",187.3,206,43,17,100,10,"2.831",0.265,1.416,"2.985"
"102",756,1186,2018,"Taran Alvelo",187.1,104,36,15,242,8,"1.308",0.155,0.828,"1.188"
"103",494,66504,2018,"Kaylin VanDomelen",187,176,58,14,188,7,"2.432",0.229,1.325,"2.031"
"104",202,49725,2018,"Mollie Paulick",186.3,165,74,9,182,15,"2.398",0.218,1.328,"2.828"
"105",700,18374,2018,"Erin Edmoundson",186.3,179,57,17,135,17,"3.073",0.235,1.354,"3.326"
"106",23157,48777,2018,"Ashley Owens",186.3,217,45,8,115,5,"2.809",0.272,1.445,"2.368"
"107",108,71289,2018,"Brooke Yanez",186.2,122,66,20,190,9,"1.764",0.177,1.115,"2.373"
"108",111,44342,2018,"Tayler Misfeldt",186.1,177,84,10,182,15,"2.555",0.238,1.455,"3.007"
"109",528,41533,2018,"Mariah Mazon",186,208,62,12,141,16,"2.972",0.259,1.515,"3.195"
"110",47,43830,2018,"Aeshia Miles",185.2,179,58,14,159,7,"2.038",0.234,1.353,"2.341"
"111",349,18181,2018,"Alexis Eastman",185.1,161,59,6,204,6,"2.003",0.222,1.22,"1.671"
"112",296,33299,2018,"Becky Karlinski",184.2,232,52,20,94,11,"3.411",0.292,1.646,"3.326"
"113",725,61613,2018,"Courtney Springman",184.2,145,116,41,152,0,"2.048",0.205,1.636,"3.305"
"114",459,3864,2018,"Alicia Bazonski",183.3,170,68,6,115,16,"2.055",0.231,1.327,"3.488"
"115",122,26500,2018,"Ilissa Hamilton",183.2,153,61,7,184,18,"2.593",0.215,1.204,"2.781"
"116",383,68068,2018,"Mackenzie Ward",183.2,194,84,17,122,15,"2.896",0.251,1.606,"3.783"
"117",522,49354,2018,"Paige Parker",183.2,101,38,9,213,10,"0.838",0.153,0.806,"1.556"
"118",649,30030,2018,"Madison Hope",183.2,221,62,3,106,22,"3.738",0.283,1.559,"3.866"
"119",742,18228,2018,"Carrie Eberle",183.2,123,62,7,131,4,"1.755",0.179,1.046,"2.384"
"120",430,68055,2018,"Holly Ward",183.1,144,55,12,173,3,"1.452",0.202,1.152,"1.821"
"121",1255,4887,2018,"Sydnee Bessler",183.1,199,40,11,183,10,"2.786",0.262,1.363,"1.947"
"122",509,69730,2018,"Kenna Wilkey",183,164,102,16,148,24,"3.596",0.222,1.541,"4.422"
"123",995,3942,2018,"Sara Bearden",182.2,192,79,10,165,10,"2.877",0.255,1.54,"2.767"
"124",1071,43495,2018,"Montana Mesler",182.2,201,34,6,112,26,"3.487",0.264,1.319,"3.681"
"125",309,29946,2018,"Lauren Honkomp",182.1,177,75,14,152,4,"2.456",0.229,1.458,"2.482"
"126",371,32740,2018,"Kiley Jones",181.3,160,61,11,104,5,"1.770",0.221,1.275,"2.801"
"127",112,68009,2018,"Robyn Wampler",181.2,150,73,24,173,2,"1.966",0.214,1.36,"2.240"
"128",165,16481,2018,"Madison Didion",181.2,204,47,9,181,9,"3.315",0.271,1.432,"1.976"
"129",739,1227,2018,"Anissa Amarillas",181.2,185,77,11,81,20,"3.585",0.249,1.503,"4.393"
"130",37,9798,2018,"Kaylee Carlson",181,138,33,2,121,13,"1.391",0.2,0.955,"2.577"
"131",498,46118,2018,"Paige Murray",181,244,39,0,66,27,"4.215",0.307,1.564,"4.256"
"132",43,52603,2018,"Morgan Rackel",180.2,149,27,8,204,5,"1.434",0.208,1.019,"1.082"
"133",14927,37152,2018,"Brooklin Lee",180.2,133,72,15,215,6,"1.784",0.192,1.219,"1.896"
"134",709,44208,2018,"Kailey Minarchick",180.1,190,36,16,89,7,"2.445",0.251,1.341,"2.782"
"135",9013,29167,2018,"Kenzie Hilzer",180.1,231,83,13,88,9,"4.268",0.288,1.813,"3.669"
"136",30092,41984,2018,"Katlyn McCue",180.1,205,92,12,90,19,"3.533",0.27,1.714,"4.502"
"137",230,46039,2018,"Melanie Murphy",179.3,116,20,13,104,8,"1.012",0.174,0.828,"2.372"
"138",231,56601,2018,"Shannon Saile",179.2,108,82,18,267,15,"1.949",0.168,1.158,"2.183"
"139",433,37184,2018,"Kaitlin Lee",179.2,180,37,18,82,11,"2.454",0.247,1.308,"3.201"
"140",497,65339,2018,"Hope Trautwein",179.2,162,55,12,168,8,"2.376",0.227,1.274,"2.227"
"141",254,32031,2018,"Kinsley Jennings",179.1,212,56,2,115,25,"3.902",0.274,1.505,"3.899"
"142",2755,43947,2018,"Claire Miller",179.1,119,75,14,170,8,"1.758",0.176,1.161,"2.573"
"143",367,28395,2018,"Megan Hensley",179,176,83,31,138,20,"3.439",0.238,1.619,"4.220"
"144",229,8091,2018,"Tatum Buckley",178.2,139,26,4,122,18,"2.272",0.204,0.946,"2.848"
"145",757,25823,2018,"Megan Guitar",178.2,191,72,9,128,16,"2.902",0.259,1.524,"3.492"
"146",1133,32710,2018,"Jen Jones",178.2,157,48,10,167,11,"2.627",0.219,1.204,"2.305"
"147",695,54243,2018,"Hannah Ridolfi",178.1,195,63,12,67,13,"2.514",0.269,1.515,"3.859"
"148",529,34699,2018,"Megan Kleist",177.3,112,21,5,221,8,"1.339",0.171,0.776,"0.938"
"149",331,30514,2018,"Madi Huck",177.1,169,78,13,120,17,"2.685",0.239,1.466,"3.833"
"150",1092,68127,2018,"Ashley Wark",177.1,285,61,12,57,18,"5.096",0.339,2.02,"4.313"
"151",392,15939,2018,"Ryan Denhart",177,207,71,12,93,23,"3.915",0.271,1.638,"4.445"
"152",38,1479,2018,"Sam Anderson",176.3,190,42,3,131,11,"2.493",0.258,1.328,"2.490"
"153",1402,15524,2018,"Alix DeDreu",176.2,166,48,5,178,7,"2.221",0.234,1.241,"1.799"
"154",30138,22173,2018,"Miranda Gajewski",176.1,160,62,8,113,10,"2.024",0.227,1.304,"3.046"
"155",648,17494,2018,"Cayla Drotar",175.3,154,47,13,62,10,"2.270",0.228,1.217,"3.458"
"156",706,21322,2018,"Lizzy Fox",175.2,188,41,20,69,17,"2.390",0.256,1.417,"3.914"
"157",1014,4786,2018,"Izzy Berouty",175.1,193,104,20,53,11,"4.033",0.264,1.808,"4.733"
"158",590,41664,2018,"Kristen McCann",175,111,91,23,183,8,"2.319",0.173,1.285,"2.857"
"159",1438,1260,2018,"Makenzie Amend",175,112,86,23,180,9,"1.479",0.177,1.262,"2.880"
"160",90,10781,2018,"Lindsey Chalmers",174.1,153,55,23,98,12,"2.450",0.221,1.325,"3.513"
"161",398,46415,2018,"Ravenne Nasser",174.1,127,84,19,143,3,"1.648",0.193,1.32,"2.756"
"162",676,59731,2018,"Makayla Sikes",174.1,158,89,11,130,7,"2.288",0.231,1.479,"3.151"
"163",30135,61890,2018,"Ciara Stapp",174,115,48,17,125,0,"1.407",0.176,1.034,"2.084"
"164",678,50337,2018,"Tori Perkins",173.3,202,39,4,67,11,"2.938",0.277,1.409,"3.194"
"165",1451,55396,2018,"Jazmyn Rohrer",173.2,97,32,9,254,4,"0.887",0.152,0.794,"0.483"
"166",101,31732,2018,"Jillian James",173.1,166,99,27,153,20,"4.039",0.233,1.685,"4.316"
"167",308,4468,2018,"Bailey Benefiel",173,191,67,43,140,31,"3.965",0.266,1.74,"5.018"
"168",609,2471,2018,"Maddie Baalman",173,183,100,25,137,13,"4.489",0.253,1.779,"3.960"
"169",529,18631,2018,"Miranda Elish",172.3,106,32,6,249,8,"1.215",0.169,0.833,"0.781"
"170",11504,49887,2018,"Courtney Pearson",172.2,176,61,12,161,13,"2.472",0.248,1.442,"2.782"
"171",30199,47552,2018,"Callie Nunes",172.2,78,59,20,271,6,"0.770",0.128,0.909,"1.086"
"172",286,32816,2018,"Sydney Jones",172.1,117,53,5,240,4,"1.423",0.181,1.016,"0.925"
"173",772,47588,2018,"Shelby Nunn",172.1,212,36,3,104,11,"3.659",0.281,1.458,"2.702"
"174",402,20786,2018,"Alexsandra Flores",171.3,175,64,16,92,21,"3.056",0.247,1.484,"4.315"
"175",30051,47994,2018,"Leslie Odom",171.2,153,44,2,112,13,"2.082",0.23,1.16,"2.884"
"176",1157,14423,2018,"Alley Cutting",171.1,161,30,9,161,7,"1.922",0.235,1.168,"1.734"
"177",1167,20064,2018,"Mckenzi Ferguson",171.1,156,50,12,182,17,"2.411",0.232,1.273,"2.651"
"178",1170,33848,2018,"Emily Kenley",171.1,154,46,18,113,10,"1.758",0.227,1.273,"2.961"
"179",115,54077,2018,"Megan Richards",171,162,110,13,117,13,"3.561",0.235,1.667,"4.178"
"180",270,2503,2018,"Allyson Babinsack",170.3,179,37,8,81,6,"2.541",0.25,1.311,"2.699"
"181",346,46364,2018,"Laura Napoli",170.3,198,59,20,55,14,"3.361",0.273,1.622,"4.209"
"182",414,67078,2018,"Courtney Vierstra",170.3,189,60,6,161,13,"2.580",0.264,1.492,"2.663"
"183",466,32062,2018,"Julia Jensen",170.1,183,79,18,151,22,"4.236",0.256,1.645,"4.016"
"184",401,25166,2018,"Jess Greenspan",170,199,78,10,74,5,"3.253",0.273,1.688,"3.465"
"185",584,62753,2018,"Grace Street",170,149,62,25,135,7,"2.551",0.224,1.387,"2.882"
"186",465,50615,2018,"Janine Petmecky",169.2,156,62,13,150,6,"2.188",0.232,1.362,"2.418"
"187",99,43636,2018,"Cielo Meza",169.1,85,65,25,219,6,"1.488",0.14,1.034,"1.868"
"188",483,36361,2018,"Megan Landry",169.1,139,42,9,124,12,"2.069",0.21,1.123,"2.761"
"189",792,39872,2018,"Kiley Majette",169.1,169,33,13,121,18,"3.225",0.246,1.27,"3.168"
"190",175,10289,2018,"Manda Cash",168.3,128,59,16,166,5,"1.699",0.198,1.202,"2.151"
"191",468,3399,2018,"Maddy Barone",168.3,140,29,5,145,15,"1.699",0.212,1.03,"2.441"
"192",568,38775,2018,"Logan Losh",168.3,150,58,11,146,5,"1.908",0.223,1.297,"2.282"
"193",166,26966,2018,"Haley Harmon",168.2,172,46,3,114,6,"2.159",0.251,1.311,"2.382"
"194",25,40446,2018,"Brandy Marlett",168.1,128,44,16,188,7,"1.787",0.198,1.116,"1.776"
"195",28755,52967,2018,"Riley Randolph",168.1,131,37,9,148,11,"1.706",0.202,1.052,"2.311"
"196",615,24754,2018,"Julie Graf",168,108,76,19,260,7,"1.874",0.171,1.208,"1.543"
"197",9,33055,2018,"Emily Kachel",167.2,189,48,16,132,18,"3.132",0.263,1.51,"3.367"
"198",71,44057,2018,"Meredith Miller",167.2,152,56,17,151,17,"3.007",0.229,1.342,"3.223"
"199",142,25904,2018,"Anna Gurr",167.2,135,11,8,111,3,"1.672",0.209,0.919,"1.648"
"200",443,47477,2018,"Josie Novak",167.1,124,35,11,181,7,"1.255",0.196,1.016,"1.605"
"201",606,66894,2018,"Ashley Ventura",167.1,175,50,14,102,12,"3.098",0.256,1.429,"3.261"
"202",427,29596,2018,"Valerie Hohol",167,183,52,11,82,17,"3.102",0.268,1.473,"3.873"
"203",1013,55936,2018,"Jessie Rowe",167,197,30,19,83,6,"3.058",0.279,1.472,"2.753"
"204",30120,5199,2018,"Anna Biondo",167,203,24,7,143,13,"3.186",0.279,1.401,"2.256"
"205",30178,46098,2018,"Karly Murray",167,237,20,9,76,26,"3.938",0.316,1.592,"4.034"
"206",49,57222,2018,"Geneva Santos",166.2,175,81,8,57,10,"3.195",0.258,1.586,"4.100"
"207",642,9735,2018,"Amanda Carilli",166.2,217,32,1,62,9,"3.779",0.298,1.5,"2.952"
"208",1174,60516,2018,"Courtney Smith",166.2,117,54,14,160,7,"1.051",0.188,1.111,"2.250"
"209",59,5192,2018,"Sam Binkley",166.1,198,44,11,116,5,"3.239",0.277,1.52,"2.388"
"210",651,13182,2018,"Georgina Corrick",166.1,127,42,13,164,8,"1.727",0.197,1.095,"2.045"
"211",716,23912,2018,"Peyton Glover",166.1,154,89,7,108,17,"3.157",0.233,1.503,"4.162"
"212",1460,69400,2018,"Caitlyn Whiteside",166,181,29,11,74,11,"2.950",0.263,1.331,"3.092"
"213",127,57289,2018,"Emily Sargent",165.3,189,44,18,84,14,"3.462",0.274,1.514,"3.606"
"214",149,25803,2018,"Ashley Guillette",165.2,157,117,11,127,15,"3.762",0.237,1.721,"4.363"
"215",688,55501,2018,"Alexa Romero",165.2,83,57,9,264,12,"1.732",0.139,0.899,"1.350"
"216",13302,14256,2018,"Kara Cunningham",165.2,121,64,11,125,4,"1.774",0.192,1.183,"2.563"
"217",8,48607,2018,"Alexis Osorio",165.1,95,119,21,229,9,"2.117",0.16,1.422,"2.878"
"218",695,33307,2018,"Caitlin Karo",165.1,157,31,4,57,10,"2.626",0.24,1.162,"3.132"
"219",767,26238,2018,"Kilee Halbert",165.1,153,63,24,139,5,"1.947",0.237,1.451,"2.690"
"220",1104,478,2018,"Brianna Aguilar",165.1,206,41,16,78,11,"3.684",0.294,1.591,"3.356"
"221",11403,41263,2018,"Kenzie Mattey",165.1,160,74,26,175,16,"3.430",0.236,1.573,"3.356"
"222",30055,19929,2018,"Hayley Fein",165.1,152,50,15,95,9,"2.710",0.232,1.313,"3.138"
"223",1462,53409,2018,"Aubrey Reep",164.3,154,67,9,125,22,"2.846",0.238,1.396,"4.002"
"224",270,30227,2018,"Allie Hotetz",164.2,202,41,18,78,22,"4.210",0.281,1.586,"4.265"
"225",756,51252,2018,"Gabbie Plain",164.2,99,43,5,181,8,"1.020",0.164,0.893,"1.708"
"226",41,43723,2018,"Ashley Mickschl",164.1,146,44,8,131,6,"1.788",0.222,1.204,"2.230"
"227",660,31281,2018,"Emily Ingles",164.1,129,74,24,170,14,"2.470",0.202,1.381,"3.227"
"228",208,66384,2018,"Nikole Van Gennep",164,156,22,18,94,6,"2.348",0.235,1.195,"2.461"
"229",550,8439,2018,"Alyssa Burk",164,156,69,21,133,25,"3.413",0.239,1.499,"4.405"
"230",533,4771,2018,"Emma Bernet",163.3,121,35,2,99,3,"1.154",0.195,0.965,"2.107"
"231",638,70284,2018,"Taryn Wilson",163.3,164,84,3,178,9,"3.120",0.247,1.532,"2.534"
"232",21830,18299,2018,"Melissa Eckman",163.3,152,47,8,102,7,"1.965",0.226,1.263,"2.717"
"233",251,7507,2018,"Anna Brooks Pacha",163.2,152,80,18,169,18,"3.549",0.233,1.527,"3.561"
"234",696,60477,2018,"Breanna Smith",163.2,187,60,16,133,19,"3.808",0.269,1.608,"3.678"
"235",716,70072,2018,"Annie Willis",163.1,142,58,10,117,12,"2.616",0.223,1.287,"3.172"
"236",7,31908,2018,"Justine Jean",163,181,111,20,106,7,"5.196",0.26,1.914,"4.069"
"237",164,62472,2018,"Jill Stockley",162.2,161,45,13,111,12,"2.495",0.235,1.346,"3.064"
"238",30192,30208,2018,"Hunter Hoskins",162.2,223,36,6,58,8,"3.530",0.303,1.63,"3.101"
"239",198,48058,2018,"Madison Ogle",162.1,150,72,7,147,23,"2.633",0.231,1.412,"3.892"
"240",539,14213,2018,"Jessica Cummings",162.1,209,64,19,96,17,"4.615",0.288,1.799,"4.113"
"241",620,17860,2018,"Hayley Dunning",162.1,144,66,4,87,8,"2.717",0.222,1.319,"3.263"
"242",30154,55674,2018,"Dharma Rosbrugh",162.1,153,76,18,129,7,"2.500",0.235,1.521,"3.108"
"243",235,47958,2018,"Aleshia Ocasio",162,109,21,6,192,15,"1.469",0.184,0.84,"1.733"
"244",366,22277,2018,"Preslee Gallaway",162,157,51,6,135,13,"2.591",0.242,1.32,"2.832"
"245",1012,31840,2018,"Jessica Jarecki",162,148,56,8,186,8,"2.506",0.223,1.309,"1.931"
"246",12810,71540,2018,"Gail Young",161.3,186,45,7,83,13,"3.201",0.272,1.471,"3.383"
"247",30177,21421,2018,"Monique Francois",161.3,139,54,15,134,13,"2.120",0.217,1.286,"3.067"
"248",27,38539,2018,"Kenzie Longanecker",161.2,188,59,7,102,29,"3.463",0.271,1.571,"4.694"
"249",30123,36620,2018,"Brooke Larsen",161.2,113,53,14,192,2,"1.516",0.185,1.114,"1.428"
"250",517,37891,2018,"Kirsten Lightel",161.1,140,35,7,138,3,"1.345",0.222,1.128,"1.712"
"251",521,11567,2018,"Samantha Clakley",161.1,185,45,12,80,16,"2.819",0.271,1.499,"3.757"
"252",796,28771,2018,"Haley Hestekin",161.1,157,41,19,96,12,"2.041",0.241,1.346,"3.293"
"253",287,49543,2018,"Jessica Patak",160.3,155,65,6,74,24,"3.613",0.239,1.405,"4.745"
"254",630,2301,2018,"Madison Aurin",160.3,172,54,9,54,12,"3.221",0.259,1.461,"3.874"
"255",280,30879,2018,"Erin Hunt",160.2,129,44,16,197,9,"1.873",0.206,1.176,"1.796"
"256",518,41852,2018,"Shelby McCombs",160.2,131,128,20,139,12,"3.007",0.209,1.737,"4.405"
"257",693,30553,2018,"Celie Hudson",160.2,168,86,24,84,9,"3.705",0.256,1.731,"4.137"
"258",470,8849,2018,"Megan Butts",160.1,185,61,10,76,8,"3.142",0.269,1.596,"3.429"
"259",696,23555,2018,"Sarah Gilbert",160,165,39,11,131,21,"2.712",0.247,1.344,"3.406"
