"team_id","player_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops","team"
17,16451,2017,"Madi Creed",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Alcorn"
21,46221,2017,"Katie Long",1,1,0,0,0,0,11,0,0,0,2,1,"1.000",1,"2.000","Alma"
29,52951,2017,"Merrilee Miller",2,2,0,0,0,1,5,0,0,0,0,0,"1.000",1,"2.000","Arizona"
38,74545,2017,"Kate Stehr",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Augsburg"
61,8851,2017,"Mara Brody",2,2,0,0,0,2,0,1,0,0,0,0,"1.000",1,"2.000","Bethune-Cookman"
62,51771,2017,"Brook Megna",1,1,0,0,0,1,2,0,0,0,0,0,"1.000",1,"2.000","Binghamton"
66,13260,2017,"Matti Chavez",1,1,0,0,0,1,3,0,1,0,0,0,"1.000",1,"2.000","Boise St."
80,48156,2017,"Rebecca Mandelbaum",1,1,0,0,0,0,2,1,0,0,0,0,"1.000",1,"2.000","Brown"
117,68432,2017,"Sierra Sanchez",1,1,0,0,0,0,3,0,0,0,0,0,"1.000",1,"2.000","Capital"
126,70699,2017,"Kendra Sexton",1,1,0,0,0,1,15,0,0,0,12,1,"1.000",1,"2.000","Central (IA)"
134,36848,2017,"Emma Hughes",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Chapman"
181,68191,2017,"Hannah Salmon",1,1,0,0,0,0,8,0,0,0,1,0,"1.000",1,"2.000","Delta St."
191,42250,2017,"Tara Konopka",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Drexel"
196,82642,2017,"Ashley Weingartz",2,2,0,0,0,2,6,1,0,0,0,0,"1.000",1,"2.000","East Carolina"
213,8646,2017,"Kaelynn Briggs",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Elmira"
219,46022,2017,"Emily Lockhart",2,2,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Evansville"
230,36068,2017,"Alexis Hopkins",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Florida Tech"
272,60284,2017,"Melissa Pereira",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Hartford"
286,19616,2017,"Jordyn Diaz",1,1,0,0,0,0,2,0,0,0,0,0,"1.000",1,"2.000","Hope"
288,84929,2017,"Hannah Wolfe",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Houston"
296,76923,2017,"Kimberly Tegtmeier",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Benedictine (IL)"
296,38653,2017,"Liz Jimenez",1,1,0,0,0,0,11,0,0,0,3,3,"1.000",1,"2.000","Benedictine (IL)"
297,56446,2017,"Maddie Nichols",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Illinois Col."
299,7457,2017,"Kadi Borries",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Illinois St."
310,51901,2017,"Samantha Mello",1,1,0,0,0,0,9,0,0,0,0,1,"1.000",1,"2.000","Iona"
317,84492,2017,"Raine Wilson",1,1,0,0,0,1,1,0,0,0,0,0,"1.000",1,"2.000","James Madison"
320,15313,2017,"Jessica Cook",2,2,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","John Carroll"
323,51430,2017,"Azha Mcneil",1,1,0,0,0,1,2,0,0,0,0,0,"1.000",1,"2.000","Johnson C. Smith"
329,35762,2017,"Erin Hollyfield",1,1,0,0,0,1,1,0,0,0,0,0,"1.000",1,"2.000","Kean"
332,38410,2017,"Emily Jenkins",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Kentucky St."
366,26752,2017,"Preslee Gallaway",2,2,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Louisiana Tech"
372,52439,2017,"Steph Meyer",2,2,0,0,0,1,1,0,0,0,0,0,"1.000",1,"2.000","Luther"
379,21163,2017,"Brittany Dugal",1,1,0,0,0,0,4,0,0,0,1,0,"1.000",1,"2.000","Me.-Farmington"
381,26522,2017,"Danielle Gabriel",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Manhattan"
385,28778,2017,"Madeline Godsey",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Marietta"
401,76979,2017,"Jessie Tenaglia",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","UMass Boston"
405,85476,2017,"Ma Wright",1,1,0,0,0,1,0,1,0,0,0,0,"1.000",1,"2.000","Menlo"
411,31796,2017,"Alyssa Hamilton",2,2,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Messiah"
411,59245,2017,"Kayla Parker",1,1,0,0,0,1,1,0,0,0,1,0,"1.000",1,"2.000","Messiah"
418,72370,2017,"Abby Skvarce",2,2,0,0,0,0,2,0,0,0,0,0,"1.000",1,"2.000","Michigan"
455,79075,2017,"Sarah Turek",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Muskingum"
484,5430,2017,"Lauren Bennett",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Nichols"
531,50184,2017,"Dani Mccauley",1,1,0,0,0,0,1,0,1,0,0,0,"1.000",1,"2.000","Otterbein"
531,62998,2017,"Kayla Queer",1,1,0,0,0,1,6,1,0,0,1,1,"1.000",1,"2.000","Otterbein"
581,34337,2017,"Raegan Herne",1,1,0,0,0,1,11,0,0,0,3,1,"1.000",1,"2.000","Rochester (NY)"
591,3131,2017,"Kasey Bagelmann",2,2,0,0,0,2,0,0,0,0,0,0,"1.000",1,"2.000","Saginaw Valley"
610,54749,2017,"Katie Moss",1,1,0,0,0,0,4,0,0,0,0,0,"1.000",1,"2.000","Saint Mary's (CA)"
633,24750,2017,"Sarah Flanagan",2,1,0,1,0,2,0,0,0,1,0,0,"0.500",0.5,"2.000","Scranton"
664,76746,2017,"Beth Taylor",2,2,0,0,0,1,1,2,0,0,0,0,"1.000",1,"2.000","Southern Miss."
679,45048,2017,"Madeline Leonard",2,2,0,0,0,2,1,0,0,0,0,0,"1.000",1,"2.000","Stevens"
685,24211,2017,"Jamie Fesinstine",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","Susquehanna"
686,81867,2017,"Mckenzie Ward",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Swarthmore"
702,1898,2017,"Briana Angel",1,1,0,0,0,1,2,0,0,0,0,0,"1.000",1,"2.000","UT Arlington"
704,30591,2017,"Taylor Grohmann",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","UTEP"
722,23301,2017,"Mackenzie Everett",1,1,0,0,0,0,1,1,0,0,0,0,"1.000",1,"2.000","Coast Guard"
722,40627,2017,"Sarah Kemp",1,1,0,0,0,1,1,0,0,0,0,0,"1.000",1,"2.000","Coast Guard"
727,14848,2017,"Samantha Collins",1,1,0,0,0,1,0,1,0,0,0,0,"1.000",1,"2.000","Union (NY)"
777,23170,2017,"Sarah Eugenio",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Westfield St."
802,34562,2017,"Amelia Heup",1,1,0,0,0,1,0,1,0,0,0,0,"1.000",1,"2.000","Wis.-Stevens Point"
1023,12955,2017,"Katelyn Chambers",2,2,0,0,0,1,13,2,0,0,2,2,"1.000",1,"2.000","Coker"
1115,4032,2017,"Rachael Barnhorst",1,1,0,0,0,0,5,0,0,0,0,0,"1.000",1,"2.000","Hanover"
1133,61798,2017,"Kasey Poligni",1,1,0,0,0,1,9,0,0,0,1,0,"1.000",1,"2.000","Husson"
1174,36177,2017,"Cassie Horne",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Limestone"
1174,666,2017,"Kenidy Aiken",1,1,0,0,0,0,4,0,0,0,1,0,"1.000",1,"2.000","Limestone"
1196,35513,2017,"Andrea Hoglund",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Marian (WI)"
1196,61772,2017,"Haley Polakowski",1,1,0,0,0,0,2,1,0,0,0,0,"1.000",1,"2.000","Marian (WI)"
1254,55666,2017,"Taylor Naman",1,1,0,0,0,1,1,0,0,0,0,0,"1.000",1,"2.000","Neumann"
1289,50103,2017,"Stephanie Mccann",1,1,0,0,0,0,11,0,0,0,1,2,"1.000",1,"2.000","Ouachita Baptist"
1340,10586,2017,"Lauren Buturla",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","St. Joseph's (L.I.)"
1395,84101,2017,"Kayleigh Williams",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Tarleton St."
1402,73952,2017,"Hannah Sprague",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Thomas More"
2699,77172,2017,"Erica Tharp",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","IUPUI"
8597,69606,2017,"Mykenna Schneiter",1,1,0,0,0,0,5,0,0,0,1,0,"1.000",1,"2.000","Martin Luther"
8746,46868,2017,"Maddie Lucero",1,1,0,0,0,0,1,0,0,0,0,0,"1.000",1,"2.000","Southwestern (TX)"
9223,23168,2017,"Cassidy Eudy",3,3,0,0,0,1,2,0,0,0,0,0,"1.000",1,"2.000","North Greenville"
11403,23908,2017,"Tana Feiner",1,1,0,0,0,1,0,0,0,0,0,1,"1.000",1,"2.000","Colo. Christian"
14795,43660,2017,"Ciara Lane",1,1,0,0,0,0,2,0,0,0,0,0,"1.000",1,"2.000","Cedar Crest"
21830,80799,2017,"Ariel Villegas",2,2,0,0,0,0,0,0,0,0,0,1,"1.000",1,"2.000","Piedmont"
21852,21866,2017,"Danielle Ebbighausen",1,1,0,0,0,0,2,0,0,0,0,0,"1.000",1,"2.000","Stevenson"
22989,6396,2017,"Cheyenne Black",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Lyon"
22989,77460,2017,"Katelyn Thomason",1,1,0,0,0,1,1,1,1,0,0,0,"1.000",1,"2.000","Lyon"
22989,68504,2017,"Nicole Sanders",2,2,0,0,0,1,0,1,0,0,0,0,"1.000",1,"2.000","Lyon"
30002,30135,2017,"Taylor Green",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Trevecca Nazarene"
30036,55981,2017,"Harley Nelen",2,1,0,1,0,1,2,0,0,0,0,0,"0.500",0.5,"2.000","Mount Aloysius"
30051,67249,2017,"Kaylee Rowland",1,1,0,0,0,1,0,0,0,0,0,0,"1.000",1,"2.000","King (TN)"
30141,85966,2017,"Alissa Younes",2,2,0,0,0,2,0,0,0,0,0,0,"1.000",1,"2.000","Walsh"
30146,46613,2017,"Faith Lovcik",1,1,0,0,0,0,0,0,0,0,0,0,"1.000",1,"2.000","Azusa Pacific"
30177,68250,2017,"Sondra Samaniego",4,2,1,0,1,4,2,0,0,0,0,0,"0.500",0.5,"2.000","Lubbock Christian"
30181,4251,2017,"Melissa Bartley",1,1,0,0,0,1,3,1,1,0,0,0,"1.000",1,"2.000","UVA Wise"
11416,75937,2017,"Mckenzie Surface",5,3,0,0,1,3,1,3,1,0,0,0,"0.600",0.778,"1.978","Colorado Mesa"
545,42813,2017,"Kaitlyn Kruger",4,2,0,0,1,1,5,1,1,0,0,0,"0.500",0.667,"1.917","Pittsburgh"
697,49376,2017,"Celena Massey",5,3,0,0,1,3,1,2,0,0,0,0,"0.600",0.625,"1.825","Texas A&M"
123,24145,2017,"Abby Ferrara",4,3,1,0,0,4,8,1,0,1,0,0,"0.750",0.8,"1.800","VTSU Castleton"
374,81299,2017,"Amanda Waishes",7,5,2,0,0,4,8,2,1,1,0,0,"0.714",0.8,"1.800","Lynchburg"
1376,16927,2017,"Miranda Cuff",5,3,0,0,1,3,3,0,0,2,0,0,"0.600",0.6,"1.800","Southern Ark."
2683,26387,2017,"Kelkcee Fulton",5,4,1,0,0,1,11,0,0,0,8,2,"0.800",0.8,"1.800","Belmont Abbey"
814,1021,2017,"Michal Alge",5,3,2,0,0,1,6,3,1,0,1,0,"0.600",0.778,"1.778","Yeshiva"
695,86593,2017,"Gabby Zizzi",1,1,0,0,0,0,18,2,0,0,8,2,"1.000",0.75,"1.750","UT Martin"
1036,24539,2017,"Shelby Fischer",4,2,0,0,1,4,1,0,0,0,0,0,"0.500",0.5,"1.750","Concordia Wisconsin"
41,39749,2017,"Maggie Kadrlik",9,5,2,1,0,4,6,2,3,1,1,0,"0.556",0.714,"1.714","Augustana (SD)"
317,54096,2017,"Tahli Moore",8,5,1,1,0,2,7,2,0,0,2,1,"0.625",0.7,"1.700","James Madison"
313,20073,2017,"Rebecca Diserio",12,6,1,0,2,6,4,2,1,1,0,0,"0.500",0.6,"1.683","Ithaca"
254,23765,2017,"Cassidy Faulk",3,2,1,0,0,2,11,0,0,0,1,0,"0.667",0.667,"1.667","Georgia St."
1013,81499,2017,"Logan Walkosz",2,1,1,0,0,0,5,1,0,0,1,0,"0.500",0.667,"1.667","Charleston (WV)"
1099,41972,2017,"Abigail Knowlton",3,2,1,0,0,1,2,0,0,0,0,0,"0.667",0.667,"1.667","Gordon"
679,71395,2017,"Lauren Shirley",54,32,9,2,3,22,17,4,3,3,8,0,"0.593",0.629,"1.629","Stevens"
578,63791,2017,"Elizabeth Rathbone",16,10,2,2,0,10,11,0,0,2,0,0,"0.625",0.625,"1.625","Roanoke"
12830,30411,2017,"Shelby Griffin",6,4,2,0,0,2,8,1,0,0,1,0,"0.667",0.625,"1.625","Tusculum"
3,49215,2017,"Brenna Martini",147,71,18,4,18,73,48,49,0,6,1,0,"0.483",0.597,"1.624","Adelphi"
167,50840,2017,"Michiko Mcgivney",18,10,2,0,2,2,6,2,0,1,0,0,"0.556",0.6,"1.600","Cornell"
1036,69385,2017,"Emma Schimberg",4,2,0,1,0,1,7,1,0,1,1,1,"0.500",0.6,"1.600","Concordia Wisconsin"
1133,13193,2017,"Tyler Chastney",4,2,0,1,0,2,1,1,0,0,0,0,"0.500",0.6,"1.600","Husson"
115,50299,2017,"Rachel Mccollum",35,15,6,0,5,15,12,6,2,3,1,0,"0.429",0.535,"1.564","Campbell"
129,79595,2017,"Laura Vaccaro",4,3,0,0,0,1,0,1,0,1,0,0,"0.750",0.8,"1.550","Central Mich."
1238,11244,2017,"Saralyn Campbell",5,3,1,0,0,1,1,3,0,1,0,1,"0.600",0.75,"1.550","Montevallo"
13,49799,2017,"Malea Maye",134,64,14,3,17,63,56,20,2,7,8,1,"0.478",0.534,"1.541","Albany St. (GA)"
671,68474,2017,"Dj Sanders",160,62,13,0,29,82,72,46,1,27,2,1,"0.388",0.524,"1.536","Louisiana"
30221,25988,2017,"Lauren French",15,9,1,0,1,3,8,2,1,2,2,0,"0.600",0.667,"1.534","Davenport"
1376,20742,2017,"Maddie Dow",157,68,11,0,22,58,61,51,22,26,1,0,"0.433",0.605,"1.529","Southern Ark."
426,78919,2017,"Cameron Trussell",7,4,2,0,0,1,9,0,2,0,1,0,"0.571",0.667,"1.524","Millsaps"
14,73167,2017,"Elizabeth Snow",116,50,20,1,13,46,35,27,8,6,2,2,"0.431",0.559,"1.516","UAlbany"
428,45586,2017,"Kendyl Lindaman",146,63,8,1,20,76,57,61,5,13,0,0,"0.432",0.6,"1.511","Minnesota"
41,40748,2017,"Sarah Kennedy",173,88,32,1,14,55,57,16,2,12,7,0,"0.509",0.555,"1.503","Augustana (SD)"
39,37148,2017,"Morgan Hunter",4,2,2,0,0,1,1,0,0,1,0,0,"0.500",0.5,"1.500","Augusta"
123,10594,2017,"Hunter Buxton",4,2,2,0,0,1,4,0,0,0,0,0,"0.500",0.5,"1.500","VTSU Castleton"
161,65360,2017,"Kelly Riordan",2,1,1,0,0,0,1,0,0,1,0,0,"0.500",0.5,"1.500","Concordia-M'head"
254,42093,2017,"Mallory Koepke",4,3,0,0,0,4,3,0,0,0,0,0,"0.750",0.75,"1.500","Georgia St."
314,84195,2017,"Symone Williams",4,3,0,0,0,2,1,0,0,0,0,0,"0.750",0.75,"1.500","Jackson St."
347,67045,2017,"Mice'la Ross",4,3,0,0,0,3,0,0,0,1,0,0,"0.750",0.75,"1.500","Lane"
384,85981,2017,"Ari Young",3,2,1,0,0,2,0,0,0,0,0,0,"0.667",0.5,"1.500","Mansfield"
508,66841,2017,"Kayla Roquemore",2,1,1,0,0,1,12,0,0,0,0,0,"0.500",0.5,"1.500","Northwestern St."
554,72790,2017,"Joey Smith",5,2,0,0,1,2,14,2,0,2,2,2,"0.400",0.5,"1.500","Princeton"
620,10900,2017,"Keaira Caldarera",4,3,0,0,0,1,12,0,0,0,5,3,"0.750",0.75,"1.500","St. Thomas (MN)"
739,62741,2017,"Jordan Prutzer",2,1,1,0,0,0,0,0,0,1,0,0,"0.500",0.5,"1.500","Villanova"
745,8538,2017,"Ally Brewer",6,4,1,0,0,2,5,0,0,1,1,2,"0.667",0.667,"1.500","Va. Wesleyan"
1112,15842,2017,"Ella Coscia",3,2,0,0,0,2,6,3,0,0,0,0,"0.667",0.833,"1.500","Guilford"
1196,67545,2017,"Danielle Runyon",1,1,0,0,0,1,3,0,0,0,0,0,"1.000",0.5,"1.500","Marian (WI)"
1254,33251,2017,"Robyn Hayden",3,2,0,0,0,4,1,3,0,0,0,0,"0.667",0.833,"1.500","Neumann"
11416,40235,2017,"Madysen Kearns",2,1,1,0,0,0,2,0,0,0,0,0,"0.500",0.5,"1.500","Colorado Mesa"
30050,36948,2017,"Baylee Hull",2,1,1,0,0,0,0,0,0,0,0,0,"0.500",0.5,"1.500","Ill. Springfield"
30055,27101,2017,"Kaitlyn Garcia",2,1,1,0,0,1,0,0,0,0,0,0,"0.500",0.5,"1.500","Cal St. Monterey Bay"
22626,29481,2017,"Emily Gorecki",108,52,10,2,11,48,34,25,1,8,0,0,"0.481",0.578,"1.495","JWU (Providence)"
115,69404,2017,"Amber Schisler",151,66,8,1,18,50,47,56,18,27,9,4,"0.437",0.622,"1.483","Campbell"
688,57377,2017,"Sydney O'hara",122,59,10,4,9,42,37,46,8,20,6,0,"0.484",0.631,"1.483","Syracuse"
372,75467,2017,"Anna Strien",128,68,15,3,7,66,51,26,9,9,2,1,"0.531",0.617,"1.476","Luther"
697,52717,2017,"Miranda Miles",10,4,2,0,1,2,16,4,0,4,1,1,"0.400",0.571,"1.471","Texas A&M"
767,3323,2017,"Emilee Baker",21,8,0,0,4,11,10,5,1,5,0,0,"0.381",0.519,"1.471","West Tex. A&M"
31,2205,2017,"Lauren Archuleta",5,3,1,0,0,2,0,1,0,2,0,0,"0.600",0.667,"1.467","Arkansas"
638,50329,2017,"Maddie Mcconnell",3,2,0,0,0,1,11,1,1,0,2,0,"0.667",0.8,"1.467","Shippensburg"
2694,30265,2017,"Jeana Gregory",10,6,2,0,0,2,2,1,1,1,0,0,"0.600",0.667,"1.467","Franklin"
203,33188,2017,"Kessa Hawkins",4,2,1,0,0,3,3,2,1,0,0,1,"0.500",0.714,"1.464","East. Mennonite"
793,66780,2017,"Katie Rongstad",4,2,1,0,0,1,12,1,2,1,4,1,"0.500",0.714,"1.464","Wis.-Eau Claire"
234,82002,2017,"Jessie Warren",179,74,14,4,23,68,61,35,19,16,6,2,"0.413",0.538,"1.460","Florida St."
1010,11212,2017,"Kailyn Campbell",155,79,24,0,12,53,50,17,1,6,15,1,"0.510",0.554,"1.451","Central Wash."
750,25375,2017,"Mara Forsyth",113,48,11,2,14,60,42,24,1,12,11,1,"0.425",0.518,"1.447","Wartburg"
1203,27367,2017,"Christy Garrett",14,10,0,0,0,2,11,1,0,0,0,0,"0.714",0.733,"1.447","Mary Hardin-Baylor"
22626,23816,2017,"Taylor Fay",11,6,0,0,1,5,11,2,0,3,6,0,"0.545",0.615,"1.433","JWU (Providence)"
443,49562,2017,"Janae Matos",107,56,22,0,3,45,23,24,7,3,0,0,"0.523",0.617,"1.430","Moravian"
767,72322,2017,"Chelsea Skipper",6,2,1,0,1,2,1,1,0,2,0,0,"0.333",0.429,"1.429","West Tex. A&M"
1115,15581,2017,"Michaela Corbin",7,5,0,0,0,5,1,0,0,0,0,0,"0.714",0.714,"1.428","Hanover"
30064,56759,2017,"Shelby Noel",107,49,8,9,8,40,33,8,1,4,0,0,"0.458",0.5,"1.425","Saint Vincent"
28593,44711,2017,"Savannah Lee",108,42,8,0,17,41,32,26,1,6,0,0,"0.389",0.489,"1.424","Birmingham-So."
1254,71713,2017,"Jen Sieminski",6,4,0,0,0,2,4,1,1,0,0,0,"0.667",0.75,"1.417","Neumann"
22989,56901,2017,"Rachel Norman",3,2,0,0,0,0,1,1,0,0,0,1,"0.667",0.75,"1.417","Lyon"
30153,51088,2017,"Molly Mckelvey",3,2,0,0,0,3,4,1,0,1,2,0,"0.667",0.75,"1.417","Union (TN)"
1028,81820,2017,"Aarron Ward",7,3,0,0,1,6,1,2,0,0,0,0,"0.429",0.556,"1.413","Concord"
578,3480,2017,"Samantha Baldwin",13,8,2,0,0,3,1,1,0,1,0,0,"0.615",0.643,"1.412","Roanoke"
995,53654,2017,"Marisa Monasseri",155,78,11,0,11,67,39,48,10,5,1,0,"0.503",0.624,"1.411","Caldwell"
735,74916,2017,"Samantha Stewart",116,45,7,0,15,46,42,49,2,27,2,0,"0.388",0.568,"1.404","Valparaiso"
10,3677,2017,"Kaitlyn Bannister",172,80,14,0,19,60,53,26,0,3,16,1,"0.465",0.522,"1.400","Alabama Huntsville"
1162,4181,2017,"Emily Barrs",92,46,11,0,7,27,21,10,2,4,2,0,"0.500",0.552,"1.400","LaGrange"
675,65068,2017,"Patricia Riches",130,68,13,3,6,49,47,19,5,3,7,0,"0.523",0.59,"1.398","Staten Island"
694,30244,2017,"Meghan Gregg",167,73,18,2,15,79,53,34,11,12,7,2,"0.437",0.557,"1.395","Tennessee"
554,64755,2017,"Marissa Reynolds",110,48,17,2,8,27,34,27,4,18,0,1,"0.436",0.549,"1.394","Princeton"
1400,34245,2017,"Deanna Hernandez",11,6,3,0,0,4,3,0,2,1,1,0,"0.545",0.571,"1.389","Texas Lutheran"
40,9821,2017,"Hannah Bulgart",6,4,0,0,0,3,1,1,0,0,0,0,"0.667",0.714,"1.381","Augustana (IL)"
13,14681,2017,"Toni Coleman",119,59,16,0,8,51,37,14,2,9,1,0,"0.496",0.543,"1.375","Albany St. (GA)"
374,10523,2017,"Jasmine Butler",8,5,1,0,0,5,3,0,0,0,0,0,"0.625",0.625,"1.375","Lynchburg"
2807,83617,2017,"Cam Wicker",8,4,1,1,0,2,0,0,0,0,0,0,"0.500",0.5,"1.375","Roosevelt"
18,77583,2017,"Liz Thompson",118,49,10,1,13,33,52,24,3,17,28,3,"0.415",0.521,"1.368","Alfred"
229,46002,2017,"Emily Lochten",158,64,11,1,18,41,58,45,2,31,36,2,"0.405",0.536,"1.365","Fla. Atlantic"
379,81419,2017,"Elizabeth Walker",77,33,8,4,5,17,24,15,2,17,4,0,"0.429",0.532,"1.363","Me.-Farmington"
199,38141,2017,"Mariah Jameyson",147,60,12,2,18,58,37,17,4,18,4,2,"0.408",0.476,"1.360","Tex. A&M-Commerce"
787,30433,2017,"Christine Griffith",87,38,9,7,6,33,23,4,1,4,4,0,"0.437",0.448,"1.356","Wm. Paterson"
622,14821,2017,"Leanne Collins",136,73,11,7,3,30,48,15,0,8,11,3,"0.537",0.564,"1.351","Salisbury"
126,73930,2017,"Sarah Sponder",4,2,1,0,0,0,2,1,0,1,0,0,"0.500",0.6,"1.350","Central (IA)"
413,56061,2017,"Liberty Nelson",4,2,1,0,0,0,3,1,0,0,1,1,"0.500",0.6,"1.350","MSU Denver"
2807,42870,2017,"Rachel Kubisz",4,2,1,0,0,2,0,0,1,0,1,0,"0.500",0.6,"1.350","Roosevelt"
450,33697,2017,"Rachel Heinze",150,61,15,1,17,49,56,24,3,24,9,1,"0.407",0.489,"1.349","Mount St. Mary's"
1099,38391,2017,"Megan Jenkerson",116,50,12,3,10,32,33,14,6,11,4,2,"0.431",0.504,"1.349","Gordon"
29,49681,2017,"Katiyana Mauga",143,49,6,0,22,54,45,49,2,17,0,0,"0.343",0.5,"1.346","Arizona"
144,85233,2017,"Sharnitra Woods",104,46,8,0,11,42,29,9,7,3,2,0,"0.442",0.508,"1.345","Clark Atlanta"
30047,69234,2017,"Hunter Schantz",93,41,10,1,9,31,18,6,3,7,2,0,"0.441",0.485,"1.345","Keystone"
815,67505,2017,"Carleigh Ruleman",119,45,9,0,15,49,39,26,11,19,3,1,"0.378",0.512,"1.344","York (PA)"
929,33364,2017,"Tyler Hays",140,69,16,4,6,29,37,13,6,10,5,2,"0.493",0.55,"1.343","Adams St."
796,52825,2017,"Chloe Miller",153,66,18,3,11,48,52,36,4,12,7,5,"0.431",0.538,"1.342","Wisconsin"
597,27847,2017,"Jenna George",129,57,11,0,11,54,32,34,0,19,0,0,"0.442",0.558,"1.341","St. Catherine"
30055,27094,2017,"Julia Garcia",166,75,11,3,15,57,35,21,1,16,2,0,"0.452",0.516,"1.341","Cal St. Monterey Bay"
