"","game_id","team","opponent","player_id","player","ip","ha","er","bb","hb","so","bf","hr_a","go","fo"
"111","1857240","Iowa","Loyola Chicago",59069,"Lauren Shaw",8,7,1,0,0,2,28,0,17,2
"112","1852945","Troy","Western Ky.",32426,"Leanna Johnson",8,9,2,1,0,11,34,0,5,7
"113","1853019","UMass Lowell","Houston",9591,"Lovina Capria",8,9,3,2,0,2,34,0,7,13
"114","1854224","Fla. Atlantic","Iowa St.",22680,"Lynn Gardner",8,4,1,3,0,4,32,0,15,5
"115","1853367","San Diego St.","Cal St. Fullerton",2923,"Maggie Balint",8,5,1,1,0,7,29,0,8,7
"116","1854913","Oregon St.","Long Beach St.",41533,"Mariah Mazon",8,7,0,0,0,9,31,0,12,2
"117","1855723","Oregon St.","Seattle U",41533,"Mariah Mazon",8,4,0,0,0,6,27,0,12,5
"118","1852943","Sacramento St.","Boise St.",4851,"Marissa Bertuccio",8,8,3,1,0,3,33,1,4,17
"119","1856652","Sacramento St.","Santa Clara",4851,"Marissa Bertuccio",8,7,1,1,2,7,35,0,6,10
"120","1854182","UConn","Purdue",48280,"Marybeth Olson",8,5,1,1,0,8,29,1,8,7
"121","1855598","UCLA","Texas",19671,"Megan Faraimo",8,10,5,0,1,7,36,3,4,12
"122","1852678","Michigan","South Fla.",3985,"Meghan Beaubien",8,5,1,2,0,8,29,0,9,5
"123","1855598","Texas","UCLA",18631,"Miranda Elish",8,4,3,6,1,7,36,1,6,9
"124","1853345","Ole Miss","Colorado St.",31645,"Molly Jacobsen",8,2,0,4,0,10,30,0,7,7
"125","1869454","UMES","Saint Peter's",24444,"Nasya Goodman",8,9,3,2,2,10,39,0,6,8
"126","1971524","Hampton","Delaware",16823,"Noelle Doan",8,12,7,2,0,1,37,1,9,13
"127","1853788","James Madison","Missouri",814,"Odicci Alexander",8,6,6,8,3,10,43,3,4,10
"128","1857676","Lehigh","Nebraska",6622,"Parker Boyd",8,7,1,1,0,13,33,0,2,9
"129","1856270","Binghamton","Ga. Southern",23460,"Rayn Gibson",8,7,1,3,0,7,33,0,3,11
"130","1854685","UNCW","Eastern Ky.",49556,"Rylee Pate",8,8,0,3,0,11,33,0,6,5
"131","1855523","Abilene Christian","Prairie View",6784,"Samantha Bradley",8,10,4,5,0,8,40,1,4,11
"132","1856066","Houston Christian","Sacred Heart",66879,"Sarah Venker",8,4,0,3,0,3,30,0,10,9
"133","1857458","Sacred Heart","Stetson",20018,"Shyanne Fennell",8,8,3,3,0,7,36,1,9,7
"134","1854963","Sacred Heart","Toledo",20018,"Shyanne Fennell",8,9,0,1,0,5,36,0,11,7
"135","1856602","Jacksonville","Stony Brook",69501,"Skylar Whitty",8,2,0,1,0,10,29,0,9,5
"136","1969753","Jacksonville","Purdue",69501,"Skylar Whitty",8,7,2,1,0,6,34,0,18,0
"137","1852842","Longwood","Rhode Island",2555,"Sydney Backstrom",8,3,2,3,0,13,30,1,6,5
"138","1969753","Purdue","Jacksonville",3695,"Sydney Bates",8,7,2,3,0,10,36,0,11,3
"139","1854182","Purdue","UConn",3695,"Sydney Bates",8,5,2,3,0,3,32,1,12,7
"140","1853731","Omaha","New Mexico St.",26614,"Sydney Hampton",8,8,5,1,2,5,35,0,6,13
"141","1854863","NC State","Indiana",46749,"Sydney Nester",8,3,0,1,0,10,28,0,6,5
"142","1852544","LIU","UConn",70901,"Tallie Woodson",8,8,0,1,0,5,33,0,14,3
"143","1852757","Louisville","Mississippi St.",54968,"Taylor Roby",8,7,2,2,2,6,34,0,11,5
"144","1857146","Louisville","Illinois",54968,"Taylor Roby",8,4,2,2,1,5,31,0,10,7
"145","1853829","Montana","Weber St.",148,"Tristin Achenbach",8,7,3,3,0,7,34,1,5,12
"146","1853698","Western Ill.","Baylor",9757,"Abby Carlin",8.2,10,1,1,0,3,33,0,13,6
"147","1855936","Princeton","George Washington",36761,"Alexis Laudenslager",8.2,11,5,5,1,6,41,2,11,6
"148","1855292","Northern Ky.","Eastern Ill.",72063,"Ashlyn Zuberer",8.2,9,7,5,0,5,36,0,5,10
"149","1852392","North Carolina","Florida St.",50914,"Brittany Pickett",8.2,4,1,1,0,8,28,0,8,6
"150","1853740","Valparaiso","Gardner-Webb",58578,"Easton Seib",8.2,5,2,2,2,5,31,1,11,6
"151","1853066","UNI","DePaul",48135,"Erica Oler",8.2,9,3,1,1,1,34,1,11,9
"152","1857382","Wagner","Hampton",27394,"Eve Harvey",8.2,7,2,4,0,3,33,0,9,9
"153","1853682","UCF","Iowa St.",40048,"Gianna Mancha",8.2,3,1,4,0,8,30,0,9,4
"154","1854926","Wisconsin","UCLA",28771,"Haley Hestekin",8.2,6,2,2,1,4,32,1,10,9
"155","1857517","Wisconsin","South Fla.",43341,"Kaitlyn Menz",8.2,3,1,1,1,7,26,0,14,0
"156","1853682","Iowa St.","UCF",10972,"Karlie Charles",8.2,4,0,1,0,3,28,0,8,11
"157","1856424","IUPUI","Austin Peay",16490,"Kayana Diederich",8.2,16,10,1,1,5,42,2,9,9
"158","1854630","North Dakota","Boise St.",50882,"Nikki Pica",8.2,10,4,3,0,2,35,0,10,10
"159","1852380","Grand Canyon","Stanford",15939,"Ryan Denhart",8.2,4,1,3,0,4,31,0,8,11
"160","1854187","Abilene Christian","UT Martin",6784,"Samantha Bradley",8.2,10,4,0,0,6,32,0,9,7
"161","1857424","Seattle U","Oregon",39665,"Stefanie Madrigal",8.2,5,1,2,0,3,29,0,10,8
"162","1855984","Louisville","Oklahoma St.",54968,"Taylor Roby",8.2,3,0,1,1,5,29,0,8,10
"163","1852658","UIW","North Dakota",25886,"Annie Gunther",7.1,8,5,2,4,1,35,2,9,9
"164","1855723","Seattle U","Oregon St.",46336,"Carley Nance",7.1,3,0,3,0,0,30,0,13,9
"165","1852392","Florida St.","North Carolina",2017,"Caylan Arnold",7.1,4,0,0,0,7,27,0,8,7
"166","1855797","Chattanooga","Campbell",30553,"Celie Hudson",7.1,5,0,8,0,6,35,0,5,10
"167","1856602","Stony Brook","Jacksonville",5817,"Dawn Bodrug",7.1,3,1,2,0,9,27,1,6,7
"168","1854863","Indiana","NC State",24414,"Emily Goodin",7.1,5,1,4,1,11,30,0,5,4
"169","1856012","Northern Colo.","South Dakota",10589,"Erin Caviness",7.1,11,4,0,1,8,32,1,4,8
"170","1854630","Boise St.","North Dakota",2679,"Hannah Bailey",7.1,12,7,1,0,1,34,2,14,5
"171","1853553","Nicholls","Butler",44858,"Jordan Moon",7.1,1,1,4,0,10,28,0,8,4
"172","1854224","Iowa St.","Fla. Atlantic",10972,"Karlie Charles",7.1,8,4,1,0,4,30,1,6,10
"173","1853146","Virginia Tech","Iowa",54987,"Keely Rochard",7.1,6,2,1,0,15,29,1,3,3
"174","1858094","Cleveland St.","Valparaiso",31169,"Kelly Hysong",7.1,9,5,3,1,4,36,2,7,11
"175","1853065","Tennessee St.","North Ala.",51800,"Lauren Powell",7.1,6,2,2,1,8,32,0,10,4
"176","1852380","Stanford","Grand Canyon",18037,"Maddy Dwyer",7.1,4,0,2,2,5,29,0,11,4
"177","1853829","Weber St.","Montana",52834,"Mariah Ramirez",7.1,6,2,4,1,2,36,0,7,11
"178","1855068","Central Conn. St.","Bowling Green",17657,"Meg Dugas",7.1,8,3,4,0,2,33,0,11,8
"179","1852943","Boise St.","Sacramento St.",37018,"Micaela Leal",7.1,2,0,2,0,1,27,0,11,8
"180","1854042","Lehigh","App State",6622,"Parker Boyd",7.1,7,1,1,1,4,31,0,8,9
"181","1857598","Purdue Fort Wayne","UMass Lowell",19481,"Shaina Eyre",7.1,8,0,3,0,1,34,0,12,7
"182","1857199","Purdue Fort Wayne","Bradley",19481,"Shaina Eyre",7.1,3,3,5,0,6,31,0,12,4
"183","1855031","North Florida","Illinois St.",62467,"Skyler Stockie",7.1,6,0,2,0,8,32,0,4,10
"184","1857953","Missouri St.","Oklahoma",16431,"Steffany Dickerson",7.1,6,2,4,0,5,32,1,7,9
"185","1852768","Boston College","UConn",1491,"Susannah Anderson",7.1,6,1,1,2,8,32,0,6,7
"186","1852760","NC State","Kentucky",46749,"Sydney Nester",7.1,5,5,5,1,2,33,1,8,11
"187","1868997","Stanford","Seattle U",6629,"Tatum Boyd",7.1,5,1,2,0,1,28,0,15,5
"188","1855629","Oregon St.","Nevada",43127,"Trystan Melancon",7.1,3,0,2,0,5,27,0,6,11
"189","1855987","Bethune-Cookman","Stetson",26026,"Victoria Guzman",7.1,4,1,2,1,2,30,1,7,13
"190","1854041","Ga. Southern","Bethune-Cookman",22478,"Aaliyah Garcia",7,5,1,0,0,6,25,0,9,4
"191","1858936","Ga. Southern","Col. of Charleston",22478,"Aaliyah Garcia",7,4,1,1,0,10,27,0,3,8
"192","1855402","Ga. Southern","Maryland",22478,"Aaliyah Garcia",7,10,4,1,0,4,32,0,6,11
"193","1853617","Ga. Southern","Saint Joseph's",22478,"Aaliyah Garcia",7,3,1,1,0,3,25,0,7,11
"194","1853570","Lamar University","Binghamton",56127,"Aaliyah Ruiz",7,3,0,2,1,11,26,0,2,7
"195","1855999","Lamar University","Texas Southern",56127,"Aaliyah Ruiz",7,9,3,1,0,4,34,0,10,7
"196","1854828","Lamar University","St. John's (NY)",56127,"Aaliyah Ruiz",7,4,1,4,2,6,32,0,3,12
"197","1854495","Lamar University","Northern Colo.",56127,"Aaliyah Ruiz",7,6,2,0,0,1,27,0,5,15
"198","1857439","Lamar University","SFA",56127,"Aaliyah Ruiz",7,10,2,1,0,4,32,0,5,10
"199","1852744","Indiana St.","Bethune-Cookman",35691,"Abbey Kruzel",7,4,1,2,0,3,27,0,8,9
"200","1852436","Western Ill.","Green Bay",9757,"Abby Carlin",7,6,2,0,1,4,27,1,8,8
"201","1857198","Western Ill.","DePaul",9757,"Abby Carlin",7,5,2,1,0,14,27,2,3,4
"202","1855849","Kennesaw St.","Rider",15379,"Abby Deane",7,3,0,2,1,2,26,0,7,11
"203","1854959","Pittsburgh","Towson",18382,"Abby Edwards",7,5,1,2,1,7,28,0,5,8
"204","1853607","FDU","Grambling",18918,"Abby England",7,3,1,0,0,11,24,1,2,7
"205","1853931","Samford","North Dakota",63281,"Abby Swaney",7,3,0,5,0,5,29,0,7,8
"206","1852412","Samford","Eastern Ill.",63281,"Abby Swaney",7,4,3,4,1,9,31,2,7,5
"207","1854865","Samford","Georgia Tech",63281,"Abby Swaney",7,5,1,3,1,8,29,0,7,4
"208","1855839","Fla. Atlantic","Seton Hall",45189,"Abigail Morgan",7,6,3,3,0,7,30,0,5,9
"209","1852701","Fla. Atlantic","NIU",45189,"Abigail Morgan",7,6,3,2,1,4,30,0,9,7
"210","1855924","Illinois","Colorado St.",31866,"Addy Jarvis",7,1,0,0,0,6,22,0,7,8
"211","1852427","Akron","Eastern Ill.",60428,"Adrian Smith",7,2,3,3,0,7,28,1,6,8
"212","1854980","Akron","Presbyterian",60428,"Adrian Smith",7,3,3,3,0,10,30,3,6,6
"213","1869211","Bethune-Cookman","Sacred Heart",56867,"Adriana Sanchez",7,11,5,3,0,1,37,3,11,8
"214","1855033","Winthrop","Delaware St.",68775,"Aisha Weixlmann",7,6,1,2,1,8,30,0,3,10
"215","1854049","Winthrop","Georgetown",68775,"Aisha Weixlmann",7,8,1,0,0,8,29,1,2,11
"216","1857759","Winthrop","Rider",68775,"Aisha Weixlmann",7,5,1,2,0,5,30,0,3,12
"217","1857678","Iona","Stony Brook",19351,"Alana Evans",7,13,6,2,0,10,36,0,2,9
"218","1853641","Stanford","Hofstra",66741,"Alana Vawter",7,4,0,1,0,8,26,0,10,2
"219","1857166","Stanford","Tennessee",66741,"Alana Vawter",7,6,2,4,0,6,30,0,10,4
"220","1971465","Stanford","Tennessee",66741,"Alana Vawter",7,10,4,2,2,6,35,1,8,6
"221","1858093","UCF","San Diego St.",69250,"Alea White",7,3,3,6,0,8,30,1,7,5
"222","1853022","UCF","Duke",69250,"Alea White",7,5,2,2,0,6,27,1,6,6
"223","1855370","UCF","FIU",69250,"Alea White",7,4,0,2,0,10,29,0,5,6
"224","1856350","UCF","Longwood",69250,"Alea White",7,1,1,3,0,12,27,0,3,6
"225","1858385","UCF","CSUN",69250,"Alea White",7,2,0,2,1,11,28,0,5,6
"226","1968697","Purdue","Fairfield",18258,"Alex Echazarreta",7,8,1,2,2,4,32,0,9,6
"227","1852550","Michigan","Georgia St.",62603,"Alex Storako",7,5,1,2,0,16,27,1,2,2
"228","1856040","Michigan","Texas Tech",62603,"Alex Storako",7,2,1,3,0,13,28,0,2,7
"229","1856813","Michigan","St. John's (NY)",62603,"Alex Storako",7,5,2,0,0,15,26,1,2,4
"230","1854188","Syracuse","Indiana",55501,"Alexa Romero",7,10,4,2,2,7,35,2,4,10
"231","1853117","California","Penn St.",50205,"Alexandra Perez",7,4,0,1,1,2,28,0,7,12
"232","1855985","James Madison","NC State",4740,"Alexis Bermudez",7,8,4,9,0,6,36,2,8,5
"233","1971411","James Madison","California",4740,"Alexis Bermudez",7,7,2,1,1,2,28,0,11,6
"234","1856892","James Madison","Virginia",4740,"Alexis Bermudez",7,6,2,4,0,2,30,0,6,11
"235","1967910","Canisius","Gardner-Webb",11456,"Alexis Churchill",7,8,4,5,0,5,36,1,5,11
"236","1854631","Canisius","Yale",11456,"Alexis Churchill",7,2,1,1,1,4,23,0,5,10
"237","1857423","Canisius","Hofstra",11456,"Alexis Churchill",7,6,1,2,1,6,29,0,7,7
"238","1855235","South Dakota","Providence",16216,"Alexis Devers",7,9,2,4,0,7,37,0,3,11
"239","1852442","Notre Dame","Auburn",29765,"Alexis Holloway",7,6,1,4,0,3,31,0,9,7
"240","1855650","Notre Dame","Duke",29765,"Alexis Holloway",7,6,2,1,0,3,30,0,12,6
"241","1853485","Notre Dame","Illinois",29765,"Alexis Holloway",7,3,0,1,0,5,23,0,8,6
"242","1853649","Buffalo","Oakland",39059,"Alexis Lucyshyn",7,8,3,3,1,1,32,0,8,10
"243","1855691","Norfolk St.","FDU",54824,"Alexis Robinson",7,3,0,1,0,2,26,0,15,2
"244","1857519","Norfolk St.","Saint Peter's",54824,"Alexis Robinson",7,10,4,0,1,1,34,1,17,3
"245","1971529","Norfolk St.","Drexel",54824,"Alexis Robinson",7,6,0,0,0,5,27,0,12,3
"246","1853797","McNeese","UAB",20786,"Alexsandra Flores",7,7,0,4,0,3,32,0,11,6
"247","1852655","McNeese","North Texas",20786,"Alexsandra Flores",7,1,0,2,1,7,23,0,5,7
"248","1868661","Jacksonville St.","Southern Miss.",32190,"Alexus Jimmerson",7,2,0,6,0,4,29,0,6,10
"249","1857237","Boston U.","Cal Poly",17536,"Ali Dubois",7,6,0,2,0,2,29,0,9,7
"250","1853487","Boston U.","Georgetown",17536,"Ali Dubois",7,5,0,1,0,11,26,0,6,3
"251","1854585","Boston U.","Montana",17536,"Ali Dubois",7,6,2,2,0,9,29,0,9,2
"252","1857647","Boston U.","San Diego St.",17536,"Ali Dubois",7,2,0,2,1,9,27,0,12,1
"253","1854260","Boston U.","Virginia",17536,"Ali Dubois",7,3,0,1,0,6,26,0,12,2
"254","1858097","Boston U.","Cal Poly",17536,"Ali Dubois",7,2,0,2,0,5,25,0,12,2
"255","1857556","LSU","Campbell",34241,"Ali Kilponen",7,2,1,4,0,15,27,0,3,3
"256","1853384","LSU","Samford",34241,"Ali Kilponen",7,3,0,1,0,6,24,0,8,6
"257","1857773","Army West Point","Yale",25275,"Alicyn Grete",7,8,3,1,0,3,31,0,3,14
"258","1852462","Utah St.","Pacific",47217,"Alissa Noble",7,6,0,3,0,0,32,0,10,9
"259","1857261","Utah St.","Saint Mary's (CA)",47217,"Alissa Noble",7,8,2,5,0,7,33,0,3,10
"260","1852773","Utah St.","LMU (CA)",47217,"Alissa Noble",7,5,3,1,1,5,30,1,8,8
"261","1856283","Savannah St.","Alabama A&M",20148,"Alisyn Ferrell",7,10,5,4,0,3,37,0,6,9
"262","1856621","Savannah St.","Alabama A&M",20148,"Alisyn Ferrell",7,5,0,1,0,2,28,0,10,7
"263","1852994","Abilene Christian","UT Arlington",60075,"Alivia Sinnott",7,4,2,3,0,4,28,0,7,10
