"","game_id","team","opponent","player_id","player","ip","ha","er","bb","hb","so","bf","hr_a","go","fo","game_order"
"32",6367836,"Sweet Briar","Mary Baldwin",72141,"Anna Smith",5.2,6,4,2,0,0,22,0,NA,NA,32
"33",6367836,"Sweet Briar","Mary Baldwin",62495,"Annie Purvis",0.1,2,4,3,0,0,7,1,NA,NA,33
"34",6367836,"Mary Baldwin","Sweet Briar",25697,"Reagan Frazier",1,1,1,0,0,1,4,0,NA,NA,34
"35",6367822,"Randolph","Averett",53846,"Austyn Moran",8,9,1,0,1,1,32,0,NA,NA,35
"36",6367822,"Averett","Randolph",85608,"Hannah Zabik",8.2,4,1,4,0,4,32,0,NA,NA,36
"37",6367820,"Maryville (TN)","Asbury",28632,"Jacey Goetzinger",3,4,1,0,0,0,13,0,NA,NA,37
"38",6367820,"Asbury","Maryville (TN)",18347,"Josie Deatherage",3,2,0,2,0,3,15,0,NA,NA,38
"39",6367820,"Maryville (TN)","Asbury",19612,"Paige Dickinson",2.1,1,0,2,0,2,11,1,NA,NA,39
"40",6367820,"Asbury","Maryville (TN)",31955,"Sidney Hansen",4,9,1,0,0,2,21,0,NA,NA,40
"41",6367820,"Maryville (TN)","Asbury",19614,"Sydney Dickinson",1.1,3,3,1,1,0,9,1,NA,NA,41
"42",6367820,"Maryville (TN)","Asbury",74429,"Tia Stewart",0.1,3,0,1,0,1,5,0,NA,NA,42
"43",6367786,"D'Youville","Queens (NY)",58336,"Alex Packard",0.1,3,3,1,1,0,6,0,NA,NA,43
"44",6367786,"Queens (NY)","D'Youville",83761,"Cheyanne Willoughby",0.1,0,0,0,1,1,2,0,NA,NA,44
"45",6367786,"D'Youville","Queens (NY)",44531,"Kendal Lehnen",2.2,6,5,1,1,1,14,1,NA,NA,45
"46",6367786,"Queens (NY)","D'Youville",80509,"Sam Voskinarian",7.2,17,8,1,1,2,42,0,NA,NA,46
"47",6367786,"D'Youville","Queens (NY)",13931,"Summer Clark",4,5,2,1,0,2,18,0,NA,NA,47
"48",6367785,"Ill. Springfield","Drury",4215,"Rosie Bartletti",4,5,2,1,0,3,18,0,NA,NA,48
"49",6367784,"Concord","West Va. Wesleyan",56114,"Mahailey Nicholson",5.1,7,3,0,1,4,24,0,NA,NA,49
"50",6367784,"West Va. Wesleyan","Concord",29970,"Morgan Greene",7,5,1,1,0,3,29,0,NA,NA,50
"51",6367784,"Concord","West Va. Wesleyan",34893,"Reghan Hintz",1.2,0,0,0,1,1,3,0,NA,NA,51
"52",6367780,"Simmons","Wentworth",37134,"Ally Hyde",2.1,4,2,3,0,1,16,0,NA,NA,52
"53",6367780,"Wentworth","Simmons",66777,"Jess Rowe",2,4,3,2,0,3,11,0,NA,NA,53
"54",6367780,"Wentworth","Simmons",69263,"Julie Schriver",5,5,2,3,0,2,22,0,NA,NA,54
"55",6367780,"Simmons","Wentworth",41127,"Piper Kinney",5.2,10,7,5,0,2,29,0,NA,NA,55
"56",6367777,"Mount Union","Carnegie Mellon",6202,"Chloe Bird",2,7,3,0,0,1,13,1,NA,NA,56
"57",6367777,"Mount Union","Carnegie Mellon",63779,"Emma Reemsnyder",2,1,3,2,0,1,10,1,NA,NA,57
"58",6367777,"Carnegie Mellon","Mount Union",78154,"Gabriella Triano",5.1,12,6,0,1,4,28,0,NA,NA,58
"59",6367777,"Carnegie Mellon","Mount Union",62360,"Haley Pucci",2.2,3,3,4,0,0,11,0,NA,NA,59
"60",6367774,"LeMoyne-Owen","Miles",3194,"Khaylani Bailey",6,9,4,1,1,2,31,0,NA,NA,60
"61",6367774,"Miles","LeMoyne-Owen",76589,"Shakayla Terry",7,7,1,3,1,5,33,0,NA,NA,61
"62",6367772,"Ouachita Baptist","Okla. Baptist",1435,"Catie Amador",6,6,5,1,0,7,26,3,NA,NA,62
"63",6367772,"Okla. Baptist","Ouachita Baptist",49420,"Morgan Max",7,9,4,3,1,3,35,0,NA,NA,63
"64",6367771,"Ouachita Baptist","Okla. Baptist",40797,"Callie Kilburn",2.2,0,3,4,0,1,8,0,NA,NA,64
"65",6367771,"Okla. Baptist","Ouachita Baptist",4097,"Jorja Barrett",5,4,0,1,0,3,20,0,NA,NA,65
"66",6367771,"Ouachita Baptist","Okla. Baptist",4340,"Kodee Batchelor",2.1,6,3,0,0,1,12,1,NA,NA,66
"67",6367770,"Wingate","King (TN)",76849,"Jillian Thomas",7,1,0,0,1,8,24,0,NA,NA,67
"68",6367770,"King (TN)","Wingate",35983,"Kylee Horsley",7,9,2,3,0,1,32,0,NA,NA,68
"69",6367769,"UMSV","John Jay",22840,"Elizabeth Espinosa",2.1,3,2,3,0,0,14,0,NA,NA,69
"70",6367769,"UMSV","John Jay",43888,"Gracie Laukkanen",5.2,11,5,1,0,1,26,1,NA,NA,70
"71",6367769,"John Jay","UMSV",29568,"Natalie Graham",7,13,5,3,0,1,36,0,NA,NA,71
"72",6367765,"Clarion","Seton Hill",59872,"Ainsley Perdicaris",4,7,7,2,0,3,22,1,NA,NA,72
"73",6367765,"Clarion","Seton Hill",59828,"Angelina Pepe",1.1,4,3,2,0,0,10,0,NA,NA,73
"74",6367765,"Seton Hill","Clarion",46971,"Lacey Lynn",2,3,4,3,0,0,12,1,NA,NA,74
"75",6367765,"Seton Hill","Clarion",52581,"Maddie Miller",0.1,3,4,0,0,1,5,1,NA,NA,75
"76",6367765,"Seton Hill","Clarion",76423,"Shelby Telegdy",3.2,1,1,1,0,1,10,1,NA,NA,76
"77",6367763,"Pittsburg St.","Emporia St.",9025,"Aydenne Brown",3,2,0,1,2,1,14,0,NA,NA,77
"78",6367763,"Pittsburg St.","Emporia St.",73744,"Jadyn Standeford",1,0,0,0,1,2,4,0,NA,NA,78
"79",6367763,"Emporia St.","Pittsburg St.",32478,"Jordan Harrison",1.1,8,8,2,0,1,13,1,NA,NA,79
"80",6367763,"Pittsburg St.","Emporia St.",25604,"Lexi Franklin",1,0,1,3,0,0,5,0,NA,NA,80
"81",6367753,"West Va. Wesleyan","Concord",40912,"Jansen Kimble",0.1,1,0,0,0,1,2,0,NA,NA,81
"82",6367753,"West Va. Wesleyan","Concord",9118,"Kelsi Brown",1.2,3,6,2,0,0,8,0,NA,NA,82
"83",6367753,"West Va. Wesleyan","Concord",74586,"Kendall Stoffel",4,9,4,0,1,1,23,0,NA,NA,83
"84",6367753,"Concord","West Va. Wesleyan",35496,"Madison Hollis",7,8,2,1,0,3,33,0,NA,NA,84
"85",6367753,"West Va. Wesleyan","Concord",11636,"Sam Carlin",2,1,0,1,0,0,8,0,NA,NA,85
"86",6367752,"Albertus Magnus","Mass. Maritime",37544,"Annabelle Jabs",6.2,3,0,3,1,6,24,0,NA,NA,86
"87",6367752,"Mass. Maritime","Albertus Magnus",12541,"Ashleigh Catlett",6,6,8,11,0,1,35,0,NA,NA,87
"88",6367752,"Albertus Magnus","Mass. Maritime",71276,"Ema Signore",1.1,0,0,1,0,0,5,0,NA,NA,88
"89",6367751,"LeMoyne-Owen","Miles",15133,"Angel Contreaz",6.2,16,10,0,0,2,34,1,NA,NA,89
"90",6367751,"Miles","LeMoyne-Owen",55778,"Desalynn Nesbitt",6,7,3,8,1,9,35,0,NA,NA,90
"91",6367748,"UMSV","John Jay",22840,"Elizabeth Espinosa",3.2,3,4,5,1,0,18,0,NA,NA,91
"92",6367748,"John Jay","UMSV",57314,"Lindsay Ogden",7,5,5,5,0,10,31,1,NA,NA,92
"93",6367748,"UMSV","John Jay",28617,"Paige Goerman",1.2,0,0,1,1,0,5,0,NA,NA,93
"94",6367748,"UMSV","John Jay",2753,"Savannah Autobee",4.2,7,4,3,0,0,22,2,NA,NA,94
"95",6367747,"King (TN)","Wingate",51410,"Kaylee Meeks",1,1,0,0,0,1,4,0,NA,NA,95
"96",6367747,"Wingate","King (TN)",36805,"Lily Huneycutt",7,4,0,1,2,8,26,0,NA,NA,96
"97",6367747,"King (TN)","Wingate",46806,"Savana Luper",4,3,1,4,0,3,22,0,NA,NA,97
"98",6367747,"King (TN)","Wingate",81603,"Sophia Waters",2,3,4,2,0,2,11,0,NA,NA,98
"99",6367738,"Clarion","Seton Hill",59828,"Angelina Pepe",1,0,0,0,0,0,3,0,NA,NA,99
"100",6367738,"Clarion","Seton Hill",34910,"Emma Hipps",5,8,5,5,1,5,28,3,NA,NA,100
"101",6367738,"Seton Hill","Clarion",76423,"Shelby Telegdy",7,7,0,1,0,2,29,0,NA,NA,101
"102",6367736,"Marshall","James Madison",23931,"Bub Feringa",5.2,3,1,4,0,2,23,0,NA,NA,102
"103",6367736,"Marshall","James Madison",41034,"Jules King",1,0,0,0,0,2,3,0,NA,NA,103
"104",6367736,"Marshall","James Madison",49550,"Paige Maynard",1.1,4,3,2,0,2,10,0,NA,NA,104
"105",6367736,"James Madison","Marshall",45523,"Payton List",5.1,7,5,6,0,3,32,1,NA,NA,105
"106",6367736,"James Madison","Marshall",38831,"Taylor Johnson",2.2,1,1,1,0,0,6,1,NA,NA,106
"107",6367735,"Piedmont","Wesleyan (GA)",74111,"Megan Steinmeyer",2.2,3,4,2,1,3,10,0,NA,NA,107
"108",6367735,"Piedmont","Wesleyan (GA)",73418,"Taylor Spivey",3,1,0,0,0,0,9,0,NA,NA,108
"109",6367733,"Boston U.","Bucknell",38525,"Ava Johnson",5.2,4,1,1,0,4,19,0,NA,NA,109
"110",6367733,"Boston U.","Bucknell",26735,"Haley Ganino",2.1,3,2,2,0,1,13,0,NA,NA,110
"111",6367733,"Bucknell","Boston U.",66714,"Madison Roukey",2.2,6,5,0,0,0,10,1,NA,NA,111
"112",6367733,"Bucknell","Boston U.",31325,"Payton Hale",1.1,2,1,1,0,0,7,0,NA,NA,112
"113",6367733,"Bucknell","Boston U.",39167,"Savannah Jones",4,3,2,1,0,3,16,0,NA,NA,113
"114",6367731,"Claflin","Lincoln (PA)",59757,"Sydra Pendleton",7,6,2,2,1,0,30,0,NA,NA,114
"115",6367731,"Lincoln (PA)","Claflin",9250,"Tia Brown",7,7,1,1,0,6,29,0,NA,NA,115
"116",6367725,"Saint Michael's","St. Anselm",58858,"Kate Parker",7,10,5,1,0,4,33,0,NA,NA,116
"117",6367725,"St. Anselm","Saint Michael's",44379,"Kendra Lee",4,3,0,1,0,1,16,0,NA,NA,117
"118",6367724,"St. Anselm","Saint Michael's",67595,"Alexa Salafia",2.2,2,1,3,0,1,11,0,NA,NA,118
"119",6367724,"St. Anselm","Saint Michael's",67389,"Sam Ryan",5.1,9,6,0,0,1,27,0,NA,NA,119
"120",6367706,"Illinois Col.","Central (IA)",17034,"Cambria Currie",1.2,0,0,1,0,0,3,0,NA,NA,120
"121",6367706,"Central (IA)","Illinois Col.",20541,"Chloe Dougherty",3,3,3,3,0,3,16,0,NA,NA,121
"122",6367706,"Central (IA)","Illinois Col.",4800,"Emma Beck",3,6,5,5,0,4,18,1,NA,NA,122
"123",6367706,"Illinois Col.","Central (IA)",14180,"Jordan Closs",6.1,12,6,5,2,5,37,0,NA,NA,123
"124",6367704,"Rose-Hulman","Greenville",76714,"Audrey Theuring",2,4,2,1,0,1,12,1,NA,NA,124
"125",6367704,"Greenville","Rose-Hulman",21209,"Destiny Dunlap",6,6,0,0,0,2,23,0,NA,NA,125
"126",6367704,"Rose-Hulman","Greenville",84795,"Phoebe Worstell",4.2,8,2,2,1,3,22,1,NA,NA,126
"127",6367680,"Elizabeth City St.","Claflin",59550,"Camdyn Peck",6,11,6,1,0,2,31,0,NA,NA,127
"128",6367680,"Claflin","Elizabeth City St.",30343,"Katelyn Grissom",7,4,0,4,1,4,28,0,NA,NA,128
"129",6367677,"Drake","Bradley",68813,"Jayme Scheck",2.2,0,0,1,0,1,6,0,NA,NA,129
"130",6367677,"Drake","Bradley",20820,"Peyton Driscoll",4.1,5,4,2,0,1,21,1,NA,NA,130
"131",6367677,"Bradley","Drake",40486,"Sydney Kennedy",7,5,1,7,0,5,34,0,NA,NA,131
"132",6367676,"Penn St.","Indiana",8724,"Abigail Britton",2.2,4,5,1,2,1,11,0,NA,NA,132
"133",6367676,"Indiana","Penn St.",15424,"Brianna Copeland",3.2,1,0,3,0,5,12,0,NA,NA,133
"134",6367676,"Indiana","Penn St.",64223,"Jasmine Reyes",1.1,3,3,2,0,0,9,1,NA,NA,134
"135",6367676,"Penn St.","Indiana",34055,"Jiselle Hernandez",1.2,4,3,0,0,0,6,0,NA,NA,135
"136",6367676,"Penn St.","Indiana",73146,"Lydia Spalding",1.2,4,3,1,0,0,7,2,NA,NA,136
"137",6367676,"Penn St.","Indiana",80464,"Mady Volpe",1,2,3,2,0,1,8,2,NA,NA,137
"138",6367676,"Indiana","Penn St.",34300,"Taylor Hess",1,3,1,0,0,1,7,1,NA,NA,138
"139",6367673,"Cal Poly Humboldt","Cal St. East Bay",72581,"Alyssa Smokey",7,3,2,2,0,8,26,0,NA,NA,139
"140",6367673,"Cal St. East Bay","Cal Poly Humboldt",77940,"Ashlee Toy",7,4,0,0,1,4,25,0,NA,NA,140
"141",6367670,"Missouri St.","Evansville",38452,"Aubrey Johansen",2.1,3,0,0,0,1,10,0,NA,NA,141
"142",6367670,"Evansville","Missouri St.",35476,"Gracie Hollingsworth",7,7,2,4,0,1,32,0,NA,NA,142
"143",6367670,"Missouri St.","Evansville",12791,"Mackenzie Chacon",3,7,2,0,0,3,17,0,NA,NA,143
"144",6367665,"Transylvania","Spalding",15151,"Natalie Contreras",0.1,2,1,0,0,0,3,0,NA,NA,144
"145",6367665,"Transylvania","Spalding",27978,"Raegan Gibson",3.2,2,0,0,0,3,10,0,NA,NA,145
"146",6367665,"Spalding","Transylvania",83336,"Riley Wilkins",1.1,1,1,3,0,1,9,0,NA,NA,146
"147",6367665,"Spalding","Transylvania",69221,"Sydney Schott",2.2,1,0,2,0,1,8,0,NA,NA,147
"148",6367665,"Transylvania","Spalding",8567,"Trinity Bridges",5,3,3,4,0,3,25,0,NA,NA,148
"149",6367656,"St. John's (NY)","Butler",70058,"Ana Serafinko",7,6,2,0,0,11,26,1,NA,NA,149
"150",6367656,"Butler","St. John's (NY)",3304,"Gwen Baker",4,6,6,5,0,3,22,1,NA,NA,150
"151",6367656,"Butler","St. John's (NY)",21546,"Rylyn Dyer",3,3,1,1,0,4,14,0,NA,NA,151
"152",6367651,"Wofford","Furman",30001,"Abby Greenwood",7,7,3,0,0,7,28,1,NA,NA,152
"153",6367651,"Furman","Wofford",64449,"Angelina Ricciardi",1,2,0,0,0,1,5,0,NA,NA,153
"154",6367651,"Furman","Wofford",69629,"Lauralee Scott",5,7,5,1,0,4,23,2,NA,NA,154
"155",6367650,"Furman","Wofford",10541,"Emme Buzhardt",9.1,7,2,3,0,8,39,0,NA,NA,155
"156",6367650,"Wofford","Furman",2837,"Margaret Axelson",10,8,4,2,0,3,41,0,NA,NA,156
"157",6367649,"Florida A&M","Alabama A&M",72498,"Samantha Smith",5,4,1,3,1,4,23,0,NA,NA,157
"158",6367649,"Florida A&M","Alabama A&M",36670,"Zoryana Hughes",2,1,0,2,0,1,8,0,NA,NA,158
"159",6367648,"Northern St.","Augustana (SD)",6840,"Aune Boben",3.2,7,4,3,2,5,20,0,NA,NA,159
"160",6367648,"Northern St.","Augustana (SD)",9452,"Dessa Bryant",2.1,8,3,0,0,0,15,1,NA,NA,160
"161",6367648,"Augustana (SD)","Northern St.",30319,"Haley Grimmius",1,1,0,0,0,2,4,0,NA,NA,161
"162",6367648,"Augustana (SD)","Northern St.",42258,"Helene Krage",1,0,0,1,0,1,4,0,NA,NA,162
"163",6367648,"Augustana (SD)","Northern St.",43303,"Lexi Lander",3,2,0,1,1,6,13,0,NA,NA,163
"164",6367636,"Murray St.","Indiana St.",72129,"Alyson Smith",1.2,4,4,1,0,1,7,0,NA,NA,164
"165",6367636,"Murray St.","Indiana St.",58277,"Ava Ozment",1.2,1,0,0,0,0,2,0,NA,NA,165
"166",6367636,"Murray St.","Indiana St.",31280,"Bre Haislip",1.2,4,0,0,0,1,8,1,NA,NA,166
"167",6367636,"Murray St.","Indiana St.",29463,"Karlye Graber",1.1,1,3,2,1,2,8,0,NA,NA,167
"168",6367636,"Indiana St.","Murray St.",67500,"Lauren Sackett",5,6,3,3,0,4,26,0,NA,NA,168
"169",6367636,"Murray St.","Indiana St.",65610,"Raylee Roby",1.2,3,3,0,0,0,5,0,NA,NA,169
"170",6367635,"Murray St.","Indiana St.",72129,"Alyson Smith",1.2,1,3,2,1,0,7,0,NA,NA,170
"171",6367635,"Murray St.","Indiana St.",31280,"Bre Haislip",1,1,0,1,0,1,6,0,NA,NA,171
"172",6367635,"Indiana St.","Murray St.",55873,"Cassi Newbanks",4.2,5,2,0,0,1,16,0,NA,NA,172
"173",6367635,"Indiana St.","Murray St.",30178,"Hailey Griffin",3.1,3,2,2,0,5,16,0,NA,NA,173
"174",6367635,"Murray St.","Indiana St.",29463,"Karlye Graber",2,4,0,2,0,1,11,0,NA,NA,174
"175",6367635,"Murray St.","Indiana St.",82802,"Kayleigh White",1.1,0,1,2,0,0,6,0,NA,NA,175
"176",6367635,"Murray St.","Indiana St.",65610,"Raylee Roby",1,4,3,0,1,0,7,0,NA,NA,176
"177",6367634,"Cal St. East Bay","Cal Poly Humboldt",77940,"Ashlee Toy",4.2,0,0,1,0,4,11,0,NA,NA,177
"178",6367634,"Cal Poly Humboldt","Cal St. East Bay",26886,"Gaige Garcia",4.2,9,3,0,0,1,20,0,NA,NA,178
"179",6367634,"Cal St. East Bay","Cal Poly Humboldt",26675,"Jaidyn Gamble",5.1,8,4,1,1,2,26,0,NA,NA,179
"180",6367634,"Cal Poly Humboldt","Cal St. East Bay",61495,"Rayna Ponce",3,4,1,0,0,2,12,0,NA,NA,180
"181",6367634,"Cal Poly Humboldt","Cal St. East Bay",70982,"Riley Shopp",2.1,1,0,2,0,0,11,0,NA,NA,181
"182",6367633,"Drake","Bradley",19725,"Emma Dighton",3.2,5,2,1,0,1,13,1,NA,NA,182
"183",6367633,"Bradley","Drake",57770,"Hannah Organ",7,6,3,4,0,5,32,1,NA,NA,183
"184",6367633,"Drake","Bradley",4916,"Paige Bedsworth",4.1,0,0,0,0,4,14,0,NA,NA,184
"185",6367630,"Findlay","Ohio Dominican",39016,"Emma Jones",7,7,3,1,0,7,29,1,NA,NA,185
"186",6367630,"Ohio Dominican","Findlay",54078,"Liana Morreale",4.2,3,1,0,2,3,15,1,NA,NA,186
"187",6367630,"Ohio Dominican","Findlay",37437,"Lilly Irvine",1,1,0,0,0,0,4,0,NA,NA,187
"188",6367630,"Ohio Dominican","Findlay",37726,"Marlee Jacobs",2.1,4,4,1,1,1,14,1,NA,NA,188
"189",6367629,"Illinois Col.","Central (IA)",25964,"Avery Fritz",0.1,4,6,2,0,0,7,0,NA,NA,189
"190",6367629,"Central (IA)","Illinois Col.",36685,"Jadyn Huisman",5,2,0,4,0,3,21,0,NA,NA,190
"191",6367629,"Illinois Col.","Central (IA)",33842,"Taylor Henry",5.2,5,0,1,0,3,20,0,NA,NA,191
"192",6367618,"Notre Dame (MD)","Penn St.-Schuylkill",55884,"Bethani Newbold",2,3,3,2,1,0,12,0,NA,NA,192
"193",6367618,"Notre Dame (MD)","Penn St.-Schuylkill",44200,"Julianna Leatherwood",5,13,11,6,0,4,34,1,NA,NA,193
"194",6367618,"Penn St.-Schuylkill","Notre Dame (MD)",81139,"Kaely Walshaw",5.2,11,10,2,1,0,27,1,NA,NA,194
"195",6367602,"Minn.-Crookston","Concordia-St. Paul",30736,"Alexa Guilford",2,3,1,1,0,1,11,0,NA,NA,195
"196",6367602,"Minn.-Crookston","Concordia-St. Paul",59785,"Delaney Penner",5,6,5,0,0,1,22,0,NA,NA,196
"197",6367602,"Concordia-St. Paul","Minn.-Crookston",21221,"Tatum Dunlavy",7,3,1,9,0,6,33,0,NA,NA,197
"198",6367593,"Evansville","Missouri St.",26519,"Cassidy Gall",2.2,5,0,0,0,0,11,1,NA,NA,198
"199",6367593,"Evansville","Missouri St.",64740,"Kate Ridgway",3.2,4,2,3,0,2,15,1,NA,NA,199
"200",6367593,"Missouri St.","Evansville",75707,"Makenzi Swick",5,4,0,0,0,2,19,0,NA,NA,200
"201",6367591,"Penn St.","Indiana",8724,"Abigail Britton",2,2,1,1,0,1,9,0,NA,NA,201
"202",6367591,"Indiana","Penn St.",15424,"Brianna Copeland",4.1,5,1,1,0,7,21,1,NA,NA,202
"203",6367591,"Penn St.","Indiana",34055,"Jiselle Hernandez",3,6,3,4,0,1,17,0,NA,NA,203
"204",6367591,"Penn St.","Indiana",80464,"Mady Volpe",1,2,3,3,0,1,8,0,NA,NA,204
"205",6367591,"Indiana","Penn St.",34300,"Taylor Hess",3.2,2,0,1,1,1,12,0,NA,NA,205
"206",6367590,"Saint Joseph's","Loyola Chicago",69551,"Jules Scogna",3.1,8,3,1,0,2,19,0,NA,NA,206
"207",6367590,"Loyola Chicago","Saint Joseph's",34405,"Maddy Hickey",1,3,2,0,0,0,7,0,NA,NA,207
"208",6367590,"Saint Joseph's","Loyola Chicago",25803,"Marla Freiwald",4.2,2,0,0,0,3,13,0,NA,NA,208
"209",6367590,"Loyola Chicago","Saint Joseph's",59840,"Peyton Pepkowski",6,7,5,7,1,5,31,1,NA,NA,209
"210",6367587,"VTSU-Johnson","Elms",15739,"Hannah Corvino",3.2,4,2,2,0,3,14,0,NA,NA,210
"211",6367587,"Elms","VTSU-Johnson",85664,"Kaelyn Zakaitis",6.2,14,5,0,1,3,32,0,NA,NA,211
"212",6367587,"VTSU-Johnson","Elms",85755,"Kristie Zator",4,9,3,4,2,3,25,1,NA,NA,212
"213",6367587,"Elms","VTSU-Johnson",33307,"Reece Hebert",1.1,1,0,0,0,2,5,0,NA,NA,213
"214",6367585,"Northwestern Okla.","Ark.-Monticello",9044,"Chloe Brown",1,3,1,0,0,0,6,0,NA,NA,214
"215",6367585,"Ark.-Monticello","Northwestern Okla.",3809,"Jadyn Barger",1.2,2,2,0,0,0,4,0,NA,NA,215
"216",6367585,"Northwestern Okla.","Ark.-Monticello",12296,"Madelyn Cason",6,5,4,6,0,4,29,0,NA,NA,216
"217",6367585,"Ark.-Monticello","Northwestern Okla.",48652,"Makenzie Martin",5.1,7,2,1,1,5,27,0,NA,NA,217
"218",6367585,"Ark.-Monticello","Northwestern Okla.",38799,"Ronnie Johnson",0.1,2,1,2,0,0,5,0,NA,NA,218
"219",6367584,"JWU (Charlotte)","Salem (NC)",66136,"Elise Rojas",4,10,10,4,1,1,28,1,NA,NA,219
"220",6367584,"Salem (NC)","JWU (Charlotte)",53802,"Isabella Morales",5,5,0,0,0,7,22,0,NA,NA,220
"221",6367582,"Northern St.","Augustana (SD)",67335,"Abby Rux",7,6,0,1,0,4,28,0,NA,NA,221
"222",6367582,"Augustana (SD)","Northern St.",28398,"Grace Glanzer",7,5,0,0,0,11,27,0,NA,NA,222
"223",6367578,"St. John's (NY)","Butler",70058,"Ana Serafinko",2,1,0,2,0,4,9,0,NA,NA,223
"224",6367578,"Butler","St. John's (NY)",60395,"Katie Petran",4.1,7,2,1,2,3,21,0,NA,NA,224
"225",6367578,"St. John's (NY)","Butler",25510,"Loreley Francia",5,8,0,4,0,2,26,0,NA,NA,225
"226",6367578,"Butler","St. John's (NY)",21546,"Rylyn Dyer",3.2,4,3,1,0,1,13,0,NA,NA,226
"227",6367572,"Trevecca Nazarene","Mississippi Col.",70041,"Ashlan Sensing",6,9,4,2,1,4,27,0,NA,NA,227
"228",6367572,"Mississippi Col.","Trevecca Nazarene",11311,"Brookelyn Cannon",7,6,3,2,1,4,29,0,NA,NA,228
"229",6367570,"Hartford","Rensselaer",86038,"Ella Zobel",3,7,4,2,0,3,17,0,NA,NA,229
"230",6367570,"Rensselaer","Hartford",33422,"Gaby Heim",7,6,1,2,0,5,28,0,NA,NA,230
